country,date,Unnamed: 0,Confirmed,Deaths,Last Update,Latitude,Longitude,province,Recovered,name,pop2020,confirmed_percent,% Confirmed
Brazil,2020-03-06,3647,13.0,0.0,2020-03-06T20:33:03,-14.235,-51.9253,,0.0,Brazil,212559.417,6.115936985280685e-08,6.1159369852806855e-06
Brazil,2020-03-07,3848,13.0,0.0,2020-03-06T20:33:03,-14.235,-51.9253,,0.0,Brazil,212559.417,6.115936985280685e-08,6.1159369852806855e-06
Brazil,2020-03-08,4068,20.0,0.0,2020-03-08T17:23:07,-14.235,-51.9253,,0.0,Brazil,212559.417,9.409133823508746e-08,9.409133823508746e-06
Brazil,2020-03-09,4320,25.0,0.0,2020-03-09T10:13:06,-14.235,-51.9253,,0.0,Brazil,212559.417,1.1761417279385933e-07,1.1761417279385932e-05
Brazil,2020-03-10,4587,31.0,0.0,2020-03-10T16:53:13,-14.235,-51.9253,,0.0,Brazil,212559.417,1.4584157426438556e-07,1.4584157426438557e-05
Brazil,2020-03-11,4796,38.0,0.0,2020-03-11T22:13:12,-14.235,-51.9253,,0.0,Brazil,212559.417,1.7877354264666618e-07,1.787735426466662e-05
Brazil,2020-03-12,5005,52.0,0.0,2020-03-12T01:33:03,-14.235,-51.9253,,0.0,Brazil,212559.417,2.446374794112274e-07,2.4463747941122742e-05
Brazil,2020-03-13,5227,151.0,0.0,2020-03-11T20:00:00,-14.235,-51.9253,,0.0,Brazil,212559.417,7.103896036749103e-07,7.103896036749104e-05
Brazil,2020-03-14,5433,151.0,0.0,2020-03-13T22:21:58,-14.235,-51.9253,,0.0,Brazil,212559.417,7.103896036749103e-07,7.103896036749104e-05
Brunei,2020-03-09,4435,1.0,0.0,2020-03-09T18:33:03,4.5353,114.7277,,0.0,Brunei,437.479,2.2858240052665383e-06,0.00022858240052665382
Brunei,2020-03-10,4683,1.0,0.0,2020-03-10T06:13:43,4.5353,114.7277,,0.0,Brunei,437.479,2.2858240052665383e-06,0.00022858240052665382
Brunei,2020-03-11,4831,11.0,0.0,2020-03-11T22:13:12,4.5353,114.7277,,0.0,Brunei,437.479,2.5144064057931924e-05,0.0025144064057931923
Brunei,2020-03-12,5061,11.0,0.0,2020-03-11T22:13:12,4.5353,114.7277,,0.0,Brunei,437.479,2.5144064057931924e-05,0.0025144064057931923
Brunei,2020-03-13,5315,37.0,0.0,2020-03-11T20:00:00,4.5353,114.7277,,0.0,Brunei,437.479,8.457548819486192e-05,0.008457548819486191
Brunei,2020-03-14,5483,40.0,0.0,2020-03-14T20:33:03,4.5353,114.7277,,0.0,Brunei,437.479,9.143296021066154e-05,0.009143296021066154
Bulgaria,2020-03-08,4116,4.0,0.0,2020-03-08T11:13:17,42.7339,25.4858,,0.0,Bulgaria,6948.445,5.756683689660061e-07,5.756683689660061e-05
Bulgaria,2020-03-09,4375,4.0,0.0,2020-03-09T14:43:03,42.7339,25.4858,,0.0,Bulgaria,6948.445,5.756683689660061e-07,5.756683689660061e-05
Bulgaria,2020-03-10,4653,4.0,0.0,2020-03-09T14:43:03,42.7339,25.4858,,0.0,Bulgaria,6948.445,5.756683689660061e-07,5.756683689660061e-05
Bulgaria,2020-03-11,4855,7.0,1.0,2020-03-11T22:13:12,42.7339,25.4858,,0.0,Bulgaria,6948.445,1.0074196456905107e-06,0.00010074196456905107
Bulgaria,2020-03-12,5078,7.0,1.0,2020-03-11T22:13:12,42.7339,25.4858,,0.0,Bulgaria,6948.445,1.0074196456905107e-06,0.00010074196456905107
Bulgaria,2020-03-13,5322,23.0,1.0,2020-03-11T20:00:00,42.7339,25.4858,,0.0,Bulgaria,6948.445,3.310093121554535e-06,0.0003310093121554535
Bulgaria,2020-03-14,5481,41.0,2.0,2020-03-14T20:33:03,42.7339,25.4858,,0.0,Bulgaria,6948.445,5.9006007819015625e-06,0.0005900600781901563
Burkina Faso,2020-03-10,4684,1.0,0.0,2020-03-10T05:33:02,12.2383,-1.5616,,0.0,Burkina Faso,20903.273,4.783939816506248e-08,4.7839398165062475e-06
Burkina Faso,2020-03-11,4886,2.0,0.0,2020-03-11T09:33:12,12.2383,-1.5616,,0.0,Burkina Faso,20903.273,9.567879633012496e-08,9.567879633012495e-06
Burkina Faso,2020-03-12,5105,2.0,0.0,2020-03-11T09:33:12,12.2383,-1.5616,,0.0,Burkina Faso,20903.273,9.567879633012496e-08,9.567879633012495e-06
Burkina Faso,2020-03-13,5189,2.0,0.0,2020-03-11T20:00:00,12.2383,-1.5616,,0.0,Burkina Faso,20903.273,9.567879633012496e-08,9.567879633012495e-06
Burkina Faso,2020-03-14,5579,2.0,0.0,2020-03-13T22:22:02,12.2383,-1.5616,,0.0,Burkina Faso,20903.273,9.567879633012496e-08,9.567879633012495e-06
Cambodia,2020-01-27,262,1.0,,1/27/20 23:59,,,,,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-01-28,314,1.0,,1/28/20 23:00,,,,,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-01-29,366,1.0,,1/29/20 19:30,,,,,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-01-30,421,1.0,,1/30/20 16:00,,,,,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-01-31,487,1.0,,1/31/2020 23:59,,,,,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-01,544,1.0,0.0,1/31/2020 8:15,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-02,613,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-03,682,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-04,751,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-05,822,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-06,893,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-07,965,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-08,1037,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-09,1110,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-10,1182,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-11,1254,1.0,0.0,2020-01-31T08:15:53,,,,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-12,1327,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-13,1401,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-14,1475,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-15,1550,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-16,1625,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-17,1700,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-18,1775,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-19,1851,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-20,1927,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-21,2007,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-22,2091,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-23,2175,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-24,2261,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-25,2354,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-26,2456,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-27,2560,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-28,2669,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-02-29,2786,1.0,0.0,2020-02-12T07:43:02,,,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-03-01,2914,1.0,0.0,2020-02-12T07:43:02,11.55,104.9167,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-03-02,3046,1.0,0.0,2020-02-12T07:43:02,11.55,104.9167,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-03-03,3195,1.0,0.0,2020-02-12T07:43:02,11.55,104.9167,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-03-04,3354,1.0,0.0,2020-02-12T07:43:02,11.55,104.9167,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-03-05,3525,1.0,0.0,2020-02-12T07:43:02,11.55,104.9167,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-03-06,3710,1.0,0.0,2020-02-12T07:43:02,11.55,104.9167,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-03-07,3924,1.0,0.0,2020-02-12T07:43:02,11.55,104.9167,,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06
Cambodia,2020-03-08,4142,2.0,0.0,2020-03-08T04:53:03,11.55,104.9167,,1.0,Cambodia,16718.965,1.1962462987391864e-07,1.1962462987391864e-05
Cambodia,2020-03-09,4404,2.0,0.0,2020-03-08T04:53:03,11.55,104.9167,,1.0,Cambodia,16718.965,1.1962462987391864e-07,1.1962462987391864e-05
Cambodia,2020-03-10,4669,2.0,0.0,2020-03-08T04:53:03,11.55,104.9167,,1.0,Cambodia,16718.965,1.1962462987391864e-07,1.1962462987391864e-05
Cambodia,2020-03-11,4878,3.0,0.0,2020-03-11T09:33:12,12.5657,104.991,,1.0,Cambodia,16718.965,1.7943694481087796e-07,1.7943694481087795e-05
Cambodia,2020-03-12,5099,3.0,0.0,2020-03-11T09:33:12,12.5657,104.991,,1.0,Cambodia,16718.965,1.7943694481087796e-07,1.7943694481087795e-05
Cambodia,2020-03-13,5202,5.0,0.0,2020-03-11T20:00:00,12.5657,104.991,,1.0,Cambodia,16718.965,2.9906157468479657e-07,2.9906157468479656e-05
Cambodia,2020-03-14,5550,7.0,0.0,2020-03-14T12:53:07,12.5657,104.991,,1.0,Cambodia,16718.965,4.186862045587152e-07,4.186862045587152e-05
Cameroon,2020-03-06,3711,1.0,0.0,2020-03-06T15:43:02,3.8480000000000003,11.5021,,0.0,Cameroon,26545.863,3.767065323888698e-08,3.767065323888698e-06
Cameroon,2020-03-07,3925,1.0,0.0,2020-03-06T15:43:02,3.8480000000000003,11.5021,,0.0,Cameroon,26545.863,3.767065323888698e-08,3.767065323888698e-06
Cameroon,2020-03-08,4143,2.0,0.0,2020-03-08T05:23:03,3.8480000000000003,11.5021,,0.0,Cameroon,26545.863,7.534130647777396e-08,7.534130647777396e-06
Cameroon,2020-03-09,4405,2.0,0.0,2020-03-08T05:23:03,3.8480000000000003,11.5021,,0.0,Cameroon,26545.863,7.534130647777396e-08,7.534130647777396e-06
Cameroon,2020-03-10,4670,2.0,0.0,2020-03-08T05:23:03,3.8480000000000003,11.5021,,0.0,Cameroon,26545.863,7.534130647777396e-08,7.534130647777396e-06
Cameroon,2020-03-11,4887,2.0,0.0,2020-03-08T05:23:03,3.8480000000000003,11.5021,,0.0,Cameroon,26545.863,7.534130647777396e-08,7.534130647777396e-06
Cameroon,2020-03-12,5106,2.0,0.0,2020-03-08T05:23:03,3.8480000000000003,11.5021,,0.0,Cameroon,26545.863,7.534130647777396e-08,7.534130647777396e-06
Cameroon,2020-03-13,5307,2.0,0.0,2020-03-11T20:00:00,3.848,11.5021,,0.0,Cameroon,26545.863,7.534130647777396e-08,7.534130647777396e-06
Cameroon,2020-03-14,5580,2.0,0.0,2020-03-13T22:22:02,3.8480000000000003,11.5021,,0.0,Cameroon,26545.863,7.534130647777396e-08,7.534130647777396e-06
Canada,2020-01-26,215,1.0,,1/26/20 16:00,,,Ontario,,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-01-27,261,1.0,,1/27/20 23:59,,,Ontario,,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-01-28,312,1.0,,1/28/20 23:00,,,Ontario,,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-01-28,313,1.0,,1/28/20 23:00,,,British Columbia,,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-01-29,364,1.0,,1/29/20 19:30,,,Ontario,,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-01-29,365,1.0,,1/29/20 19:30,,,British Columbia,,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-01-30,419,2.0,,1/30/20 16:00,,,Ontario,,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-01-30,420,1.0,,1/30/20 16:00,,,British Columbia,,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-01-31,478,2.0,,1/31/2020 23:59,,,Ontario,,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-01-31,486,1.0,,1/31/2020 23:59,,,British Columbia,,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-01,538,3.0,0.0,2/1/2020 18:12,,,Ontario,0.0,Canada,37742.154,7.948671927945606e-08,7.948671927945607e-06
Canada,2020-02-01,545,1.0,0.0,2/1/2020 18:12,,,British Columbia,0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-02,604,3.0,0.0,2020-02-01T18:12:49,,,Ontario,0.0,Canada,37742.154,7.948671927945606e-08,7.948671927945607e-06
Canada,2020-02-02,614,1.0,0.0,2020-02-01T18:12:49,,,British Columbia,0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-03,671,3.0,0.0,2020-02-01T18:12:49,,,Ontario,0.0,Canada,37742.154,7.948671927945606e-08,7.948671927945607e-06
Canada,2020-02-03,683,1.0,0.0,2020-02-01T18:12:49,,,British Columbia,0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-04,742,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-04,752,1.0,0.0,2020-02-01T18:12:49,,,British Columbia,0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-04,753,1.0,0.0,2020-02-04T00:03:11,,,"London, ON",0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-05,812,2.0,0.0,2020-02-05T17:33:03,,,British Columbia,0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-05,813,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-05,823,1.0,0.0,2020-02-04T00:03:11,,,"London, ON",0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-06,883,2.0,0.0,2020-02-05T17:33:03,,,British Columbia,0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-06,884,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-06,894,1.0,0.0,2020-02-04T00:03:11,,,"London, ON",0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-07,953,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-07,959,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-07,966,1.0,0.0,2020-02-04T00:03:11,,,"London, ON",0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-08,1025,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-08,1031,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-08,1038,1.0,0.0,2020-02-04T00:03:11,,,"London, ON",0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-09,1097,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-09,1103,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-09,1111,1.0,0.0,2020-02-04T00:03:11,,,"London, ON",0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-10,1170,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-10,1175,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-10,1183,1.0,0.0,2020-02-04T00:03:11,,,"London, ON",0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-11,1242,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-11,1247,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-11,1255,1.0,0.0,2020-02-04T00:03:11,,,"London, ON",0.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-12,1315,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-12,1320,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-12,1328,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-13,1388,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-13,1393,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-13,1402,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-14,1462,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-14,1467,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-14,1476,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-15,1537,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-15,1542,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-15,1551,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-16,1612,4.0,0.0,2020-02-07T05:43:03,,,British Columbia,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05
Canada,2020-02-16,1617,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-16,1626,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-17,1685,5.0,0.0,2020-02-17T08:03:07,,,British Columbia,0.0,Canada,37742.154,1.3247786546576011e-07,1.3247786546576011e-05
Canada,2020-02-17,1692,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-17,1701,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-18,1760,5.0,0.0,2020-02-17T08:03:07,,,British Columbia,0.0,Canada,37742.154,1.3247786546576011e-07,1.3247786546576011e-05
Canada,2020-02-18,1767,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-18,1776,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-19,1835,5.0,0.0,2020-02-17T08:03:07,,,British Columbia,0.0,Canada,37742.154,1.3247786546576011e-07,1.3247786546576011e-05
Canada,2020-02-19,1842,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-19,1852,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-20,1911,5.0,0.0,2020-02-17T08:03:07,,,British Columbia,0.0,Canada,37742.154,1.3247786546576011e-07,1.3247786546576011e-05
Canada,2020-02-20,1919,2.0,0.0,2020-02-04T00:13:06,,,"Toronto, ON",0.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-20,1928,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-21,1989,6.0,0.0,2020-02-21T05:23:04,,,British Columbia,0.0,Canada,37742.154,1.5897343855891213e-07,1.5897343855891213e-05
Canada,2020-02-21,1998,2.0,0.0,2020-02-21T05:23:04,,,"Toronto, ON",2.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-21,2008,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-22,2074,6.0,0.0,2020-02-21T05:23:04,,,British Columbia,0.0,Canada,37742.154,1.5897343855891213e-07,1.5897343855891213e-05
Canada,2020-02-22,2082,2.0,0.0,2020-02-21T05:23:04,,,"Toronto, ON",2.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-22,2092,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-23,2158,6.0,0.0,2020-02-21T05:23:04,,,British Columbia,0.0,Canada,37742.154,1.5897343855891213e-07,1.5897343855891213e-05
Canada,2020-02-23,2166,2.0,0.0,2020-02-21T05:23:04,,,"Toronto, ON",2.0,Canada,37742.154,5.2991146186304044e-08,5.299114618630404e-06
Canada,2020-02-23,2176,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-24,2243,6.0,0.0,2020-02-21T05:23:04,,,British Columbia,0.0,Canada,37742.154,1.5897343855891213e-07,1.5897343855891213e-05
Canada,2020-02-24,2247,3.0,0.0,2020-02-24T14:43:03,,,"Toronto, ON",2.0,Canada,37742.154,7.948671927945606e-08,7.948671927945607e-06
Canada,2020-02-24,2262,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-25,2335,7.0,0.0,2020-02-25T02:23:05,,,British Columbia,0.0,Canada,37742.154,1.8546901165206417e-07,1.8546901165206417e-05
Canada,2020-02-25,2340,3.0,0.0,2020-02-24T14:43:03,,,"Toronto, ON",2.0,Canada,37742.154,7.948671927945606e-08,7.948671927945607e-06
Canada,2020-02-25,2355,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-26,2430,7.0,0.0,2020-02-25T02:23:05,,,British Columbia,0.0,Canada,37742.154,1.8546901165206417e-07,1.8546901165206417e-05
Canada,2020-02-26,2436,3.0,0.0,2020-02-24T14:43:03,,,"Toronto, ON",2.0,Canada,37742.154,7.948671927945606e-08,7.948671927945607e-06
Canada,2020-02-26,2457,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-27,2532,7.0,0.0,2020-02-27T03:33:06,,,British Columbia,3.0,Canada,37742.154,1.8546901165206417e-07,1.8546901165206417e-05
Canada,2020-02-27,2536,5.0,0.0,2020-02-27T22:43:02,,,"Toronto, ON",2.0,Canada,37742.154,1.3247786546576011e-07,1.3247786546576011e-05
Canada,2020-02-27,2561,1.0,0.0,2020-02-12T18:53:03,,,"London, ON",1.0,Canada,37742.154,2.6495573093152022e-08,2.649557309315202e-06
Canada,2020-02-28,2637,7.0,0.0,2020-02-27T03:33:06,,,British Columbia,3.0,Canada,37742.154,1.8546901165206417e-07,1.8546901165206417e-05
Canada,2020-02-28,2642,5.0,0.0,2020-02-27T22:43:02,,,"Toronto, ON",2.0,Canada,37742.154,1.3247786546576011e-07,1.3247786546576011e-05
