country,date,Unnamed: 0,Confirmed,Deaths,Last Update,Latitude,Longitude,province,Recovered,name,pop2020,confirmed_percent,% Confirmed,confirmed_per_Thousand,mortality_percent,% Mortality,% Death,active,active_percent,% Active,active_per_Thousand,recovered_per_Thousand,recovered_percent,% Recovered,days1,days100
Mainland China,2020-02-19,1804,333.0,2.0,2020-02-19T04:43:02,,,Shanghai,186.0,Mainland China,1439323.7759999998,2.3135864602017107e-07,2.3135864602017112e-05,0.00023135864602017104,0.006006006006006006,0.6006006006006006,4.1727970496653595e-10,147.0,1.0213129418908453e-07,1.0213129418908452e-05,0.00010213129418908453,0.00012922735183108655,1.2922735183108655e-07,1.2922735183108655e-05,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1805,306.0,4.0,2020-02-19T13:23:02,,,Hebei,152.0,Mainland China,1439323.7759999998,2.1259983688340046e-07,2.1259983688340044e-05,0.00021259983688340044,0.013071895424836602,1.30718954248366,9.081970049271668e-10,154.0,1.0699468915046952e-07,1.0699468915046949e-05,0.00010699468915046949,0.00010560514773293094,1.0560514773293093e-07,1.0560514773293096e-05,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1806,293.0,0.0,2020-02-19T11:53:02,,,Fujian,112.0,Mainland China,1439323.7759999998,2.0356781766939977e-07,2.0356781766939974e-05,0.00020356781766939976,0.0,0.0,0.0,181.0,1.2575349828724013e-07,1.2575349828724014e-05,0.00012575349828724012,7.781431938215963e-05,7.781431938215964e-08,7.781431938215964e-06,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1807,244.0,2.0,2020-02-19T09:13:12,,,Guangxi,86.0,Mainland China,1439323.7759999998,1.6952405293970492e-07,1.6952405293970493e-05,0.00016952405293970492,0.008196721311475409,0.819672131147541,5.694841875158054e-10,158.0,1.0977377198554663e-07,1.0977377198554663e-05,0.00010977377198554665,5.975028095415829e-05,5.97502809541583e-08,5.97502809541583e-06,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1808,242.0,0.0,2020-02-19T10:23:02,,,Shaanxi,102.0,Mainland China,1439323.7759999998,1.6813451152216634e-07,1.6813451152216635e-05,0.00016813451152216635,0.0,0.0,0.0,140.0,9.726789922769957e-08,9.726789922769957e-06,9.726789922769956e-05,7.086661229446679e-05,7.086661229446681e-08,7.086661229446681e-06,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1809,172.0,1.0,2020-02-19T23:33:02,,,Yunnan,60.0,Mainland China,1439323.7759999998,1.195005619083166e-07,1.195005619083166e-05,0.00011950056190831658,0.005813953488372093,0.5813953488372093,4.0393645858679217e-10,112.0,7.781431938215964e-08,7.781431938215964e-06,7.781431938215963e-05,4.1686242526156954e-05,4.168624252615695e-08,4.168624252615695e-06,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1810,168.0,4.0,2020-02-19T23:43:02,,,Hainan,84.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,0.00011672147907323944,0.023809523809523808,2.380952380952381,1.6542159732601965e-09,84.0,5.8360739536619726e-08,5.836073953661973e-06,5.8360739536619724e-05,5.8360739536619724e-05,5.8360739536619726e-08,5.836073953661973e-06,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1811,146.0,2.0,2020-02-19T10:53:02,,,Guizhou,70.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,0.00010143652348031523,0.0136986301369863,1.3698630136986298,9.517406969442224e-10,76.0,5.2802573866465464e-08,5.280257386646547e-06,5.280257386646547e-05,4.863394961384978e-05,4.8633949613849784e-08,4.863394961384979e-06,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1812,131.0,0.0,2020-02-19T23:53:02,,,Shanxi,68.0,Mainland China,1439323.7759999998,9.1014962848776e-08,9.1014962848776e-06,9.1014962848776e-05,0.0,0.0,0.0,63.0,4.37705546524648e-08,4.3770554652464795e-06,4.37705546524648e-05,4.7244408196311215e-05,4.724440819631121e-08,4.724440819631121e-06,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1813,130.0,3.0,2020-02-19T13:03:03,,,Tianjin,54.0,Mainland China,1439323.7759999998,9.032019214000672e-08,9.032019214000673e-06,9.032019214000672e-05,0.02307692307692308,2.307692307692308,1.6033170202368058e-09,76.0,5.2802573866465464e-08,5.280257386646547e-06,5.280257386646547e-05,3.751761827354125e-05,3.7517618273541246e-08,3.7517618273541253e-06,29,29 days 00:00:00.000000000
Mainland China,2020-02-19,1814,121.0,1.0,2020-02-19T01:23:07,,,Liaoning,55.0,Mainland China,1439323.7759999998,8.406725576108317e-08,8.406725576108318e-06,8.406725576108318e-05,0.008264462809917356,0.8264462809917356,5.741906684043658e-10,66.0,4.5854866778772646e-08,4.5854866778772655e-06,4.5854866778772636e-05,3.821238898231053e-05,3.821238898231054e-08,3.821238898231054e-06,29,29 days 00:00:00.000000000
Mainland China,2020-02-20,1866,62442.0,2144.0,2020-02-20T23:43:02,,,Hubei,11788.0,Mainland China,1439323.7759999998,4.338287259697154e-05,0.004338287259697154,0.04338287259697154,0.03433586368149643,3.433586368149643,2.3855552346198743e-09,50654.0,3.5192915481999234e-05,0.0035192915481999233,0.03519291548199924,0.008189957114972302,8.189957114972302e-06,0.0008189957114972303,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1867,1332.0,5.0,2020-02-20T11:13:27,,,Guangdong,642.0,Mainland China,1439323.7759999998,9.254345840806843e-07,9.254345840806845e-05,0.0009254345840806844,0.0037537537537537533,0.37537537537537535,2.60799815604085e-10,690.0,4.793917890508049e-07,4.7939178905080484e-05,0.00047939178905080486,0.0004460427950298794,4.4604279502987937e-07,4.4604279502987936e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1868,1265.0,19.0,2020-02-20T13:53:06,,,Henan,637.0,Mainland China,1439323.7759999998,8.788849465931423e-07,8.788849465931425e-05,0.0008788849465931423,0.015019762845849802,1.5019762845849802,1.0435291277957604e-09,628.0,4.3631600510710937e-07,4.3631600510710944e-05,0.00043631600510710936,0.0004425689414860329,4.4256894148603295e-07,4.4256894148603294e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1869,1175.0,1.0,2020-02-20T11:13:27,,,Zhejiang,633.0,Mainland China,1439323.7759999998,8.163555828039071e-07,8.16355582803907e-05,0.0008163555828039069,0.000851063829787234,0.0851063829787234,5.912942202291766e-11,542.0,3.765657241529511e-07,3.765657241529511e-05,0.00037656572415295113,0.0004397898586509558,4.3978985865095584e-07,4.3978985865095585e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1870,1010.0,4.0,2020-02-20T11:13:27,,,Hunan,634.0,Mainland China,1439323.7759999998,7.017184158569753e-07,7.017184158569752e-05,0.0007017184158569753,0.0039603960396039604,0.3960396039603961,2.751567163442703e-10,376.0,2.612337864972502e-07,2.6123378649725023e-05,0.00026123378649725023,0.0004404846293597251,4.404846293597251e-07,4.404846293597251e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1871,987.0,6.0,2020-02-20T09:53:02,,,Anhui,474.0,Mainland China,1439323.7759999998,6.857386895552819e-07,6.857386895552819e-05,0.0006857386895552818,0.0060790273556231,0.6079027355623101,4.223530144494119e-10,513.0,3.5641737359864187e-07,3.564173735986419e-05,0.0003564173735986419,0.0003293213159566399,3.2932131595663985e-07,3.293213159566399e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1872,934.0,1.0,2020-02-20T05:23:02,,,Jiangxi,433.0,Mainland China,1439323.7759999998,6.489158419905099e-07,6.489158419905099e-05,0.0006489158419905098,0.0010706638115631694,0.10706638115631692,7.438658552133646e-11,501.0,3.480801250934105e-07,3.480801250934105e-05,0.00034808012509341047,0.0003008357168970993,3.0083571689709933e-07,3.0083571689709932e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1874,631.0,0.0,2020-02-20T12:53:02,,,Jiangsu,356.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,0.0004384003172334173,0.0,0.0,0.0,275.0,1.910619449115527e-07,1.910619449115527e-05,0.0001910619449115527,0.0002473383723218646,2.473383723218646e-07,2.473383723218646e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1875,567.0,6.0,2020-02-20T23:13:05,,,Chongqing,299.0,Mainland China,1439323.7759999998,3.939349918721832e-07,3.939349918721832e-05,0.0003939349918721832,0.01058201058201058,1.058201058201058,7.352070992267538e-10,268.0,1.8619854995016764e-07,1.861985499501677e-05,0.00018619854995016768,0.00020773644192201543,2.0773644192201547e-07,2.0773644192201548e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1876,546.0,4.0,2020-02-20T11:13:27,,,Shandong,254.0,Mainland China,1439323.7759999998,3.7934480698802817e-07,3.7934480698802825e-05,0.00037934480698802815,0.007326007326007327,0.7326007326007326,5.089895302339066e-10,292.0,2.0287304696063052e-07,2.028730469606305e-05,0.0002028730469606305,0.00017647176002739775,1.7647176002739773e-07,1.7647176002739773e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1877,520.0,3.0,2020-02-20T09:53:02,,,Sichuan,217.0,Mainland China,1439323.7759999998,3.612807685600269e-07,3.612807685600269e-05,0.00036128076856002683,0.00576923076923077,0.576923076923077,4.008292550592015e-10,303.0,2.1051552475709263e-07,2.105155247570926e-05,0.00021051552475709256,0.0001507652438029343,1.507652438029343e-07,1.5076524380293427e-05,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1878,476.0,12.0,2020-02-20T09:43:01,,,Heilongjiang,136.0,Mainland China,1439323.7759999998,3.307108573741785e-07,3.307108573741785e-05,0.0003307108573741784,0.025210084033613446,2.5210084033613445,1.7515227952166784e-09,340.0,2.3622204098155604e-07,2.3622204098155608e-05,0.00023622204098155606,9.448881639262243e-05,9.448881639262242e-08,9.448881639262242e-06,30,30 days 00:00:00.000000000
Mainland China,2020-02-20,1879,395.0,4.0,2020-02-20T01:43:01,,,Beijing,153.0,Mainland China,1439323.7759999998,2.744344299638666e-07,2.7443442996386662e-05,0.0002744344299638666,0.010126582278481013,1.0126582278481011,7.035652747030709e-10,242.0,1.6813451152216634e-07,1.6813451152216635e-05,0.00016813451152216635,0.00010629991844170022,1.0629991844170023e-07,1.0629991844170022e-05,30,30 days 00:00:00.000000000
