country,date,Unnamed: 0,Confirmed,Deaths,Last Update,Latitude,Longitude,province,Recovered,name,pop2020,confirmed_percent,% Confirmed,days100
Mainland China,2020-02-18,1737,131.0,0.0,2020-02-18T23:23:03,,,Shanxi,61.0,Mainland China,1439323.7759999998,9.1014962848776e-08,9.1014962848776e-06,28
Mainland China,2020-02-18,1738,128.0,3.0,2020-02-18T13:53:02,,,Tianjin,48.0,Mainland China,1439323.7759999998,8.893065072246815e-08,8.893065072246815e-06,28
Mainland China,2020-02-18,1739,121.0,1.0,2020-02-18T12:53:02,,,Liaoning,53.0,Mainland China,1439323.7759999998,8.406725576108317e-08,8.406725576108318e-06,28
Mainland China,2020-02-19,1790,62031.0,2029.0,2020-02-19T23:23:02,,,Hubei,10337.0,Mainland China,1439323.7759999998,4.309732183566736e-05,0.004309732183566736,29
Mainland China,2020-02-19,1791,1331.0,5.0,2020-02-19T10:23:02,,,Guangdong,606.0,Mainland China,1439323.7759999998,9.24739813371915e-07,9.24739813371915e-05,29
Mainland China,2020-02-19,1792,1262.0,19.0,2020-02-19T12:13:08,,,Henan,573.0,Mainland China,1439323.7759999998,8.768006344668345e-07,8.768006344668344e-05,29
Mainland China,2020-02-19,1793,1174.0,0.0,2020-02-19T11:33:02,,,Zhejiang,604.0,Mainland China,1439323.7759999998,8.156608120951377e-07,8.156608120951378e-05,29
Mainland China,2020-02-19,1794,1008.0,4.0,2020-02-19T11:33:02,,,Hunan,561.0,Mainland China,1439323.7759999998,7.003288744394368e-07,7.003288744394369e-05,29
Mainland China,2020-02-19,1795,986.0,6.0,2020-02-19T14:13:03,,,Anhui,413.0,Mainland China,1439323.7759999998,6.850439188465125e-07,6.850439188465126e-05,29
Mainland China,2020-02-19,1796,934.0,1.0,2020-02-19T01:23:07,,,Jiangxi,362.0,Mainland China,1439323.7759999998,6.489158419905099e-07,6.489158419905099e-05,29
Mainland China,2020-02-19,1797,631.0,0.0,2020-02-19T12:13:08,,,Jiangsu,318.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,29
Mainland China,2020-02-19,1799,560.0,5.0,2020-02-19T23:23:02,,,Chongqing,274.0,Mainland China,1439323.7759999998,3.890715969107982e-07,3.890715969107982e-05,29
Mainland China,2020-02-19,1800,544.0,3.0,2020-02-19T12:03:07,,,Shandong,231.0,Mainland China,1439323.7759999998,3.7795526557048967e-07,3.779552655704897e-05,29
Mainland China,2020-02-19,1801,514.0,3.0,2020-02-19T13:53:02,,,Sichuan,188.0,Mainland China,1439323.7759999998,3.5711214430741123e-07,3.5711214430741125e-05,29
Mainland China,2020-02-19,1802,470.0,12.0,2020-02-19T11:03:08,,,Heilongjiang,120.0,Mainland China,1439323.7759999998,3.265422331215628e-07,3.265422331215628e-05,29
Mainland China,2020-02-19,1803,393.0,4.0,2020-02-19T04:53:02,,,Beijing,145.0,Mainland China,1439323.7759999998,2.73044888546328e-07,2.73044888546328e-05,29
Mainland China,2020-02-19,1804,333.0,2.0,2020-02-19T04:43:02,,,Shanghai,186.0,Mainland China,1439323.7759999998,2.3135864602017107e-07,2.3135864602017112e-05,29
Mainland China,2020-02-19,1805,306.0,4.0,2020-02-19T13:23:02,,,Hebei,152.0,Mainland China,1439323.7759999998,2.1259983688340046e-07,2.1259983688340044e-05,29
Mainland China,2020-02-19,1806,293.0,0.0,2020-02-19T11:53:02,,,Fujian,112.0,Mainland China,1439323.7759999998,2.0356781766939977e-07,2.0356781766939974e-05,29
Mainland China,2020-02-19,1807,244.0,2.0,2020-02-19T09:13:12,,,Guangxi,86.0,Mainland China,1439323.7759999998,1.6952405293970492e-07,1.6952405293970493e-05,29
Mainland China,2020-02-19,1808,242.0,0.0,2020-02-19T10:23:02,,,Shaanxi,102.0,Mainland China,1439323.7759999998,1.6813451152216634e-07,1.6813451152216635e-05,29
Mainland China,2020-02-19,1809,172.0,1.0,2020-02-19T23:33:02,,,Yunnan,60.0,Mainland China,1439323.7759999998,1.195005619083166e-07,1.195005619083166e-05,29
Mainland China,2020-02-19,1810,168.0,4.0,2020-02-19T23:43:02,,,Hainan,84.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,29
Mainland China,2020-02-19,1811,146.0,2.0,2020-02-19T10:53:02,,,Guizhou,70.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,29
Mainland China,2020-02-19,1812,131.0,0.0,2020-02-19T23:53:02,,,Shanxi,68.0,Mainland China,1439323.7759999998,9.1014962848776e-08,9.1014962848776e-06,29
Mainland China,2020-02-19,1813,130.0,3.0,2020-02-19T13:03:03,,,Tianjin,54.0,Mainland China,1439323.7759999998,9.032019214000672e-08,9.032019214000673e-06,29
Mainland China,2020-02-19,1814,121.0,1.0,2020-02-19T01:23:07,,,Liaoning,55.0,Mainland China,1439323.7759999998,8.406725576108317e-08,8.406725576108318e-06,29
Mainland China,2020-02-20,1866,62442.0,2144.0,2020-02-20T23:43:02,,,Hubei,11788.0,Mainland China,1439323.7759999998,4.338287259697154e-05,0.004338287259697154,30
Mainland China,2020-02-20,1867,1332.0,5.0,2020-02-20T11:13:27,,,Guangdong,642.0,Mainland China,1439323.7759999998,9.254345840806843e-07,9.254345840806845e-05,30
Mainland China,2020-02-20,1868,1265.0,19.0,2020-02-20T13:53:06,,,Henan,637.0,Mainland China,1439323.7759999998,8.788849465931423e-07,8.788849465931425e-05,30
Mainland China,2020-02-20,1869,1175.0,1.0,2020-02-20T11:13:27,,,Zhejiang,633.0,Mainland China,1439323.7759999998,8.163555828039071e-07,8.16355582803907e-05,30
Mainland China,2020-02-20,1870,1010.0,4.0,2020-02-20T11:13:27,,,Hunan,634.0,Mainland China,1439323.7759999998,7.017184158569753e-07,7.017184158569752e-05,30
Mainland China,2020-02-20,1871,987.0,6.0,2020-02-20T09:53:02,,,Anhui,474.0,Mainland China,1439323.7759999998,6.857386895552819e-07,6.857386895552819e-05,30
Mainland China,2020-02-20,1872,934.0,1.0,2020-02-20T05:23:02,,,Jiangxi,433.0,Mainland China,1439323.7759999998,6.489158419905099e-07,6.489158419905099e-05,30
Mainland China,2020-02-20,1874,631.0,0.0,2020-02-20T12:53:02,,,Jiangsu,356.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,30
Mainland China,2020-02-20,1875,567.0,6.0,2020-02-20T23:13:05,,,Chongqing,299.0,Mainland China,1439323.7759999998,3.939349918721832e-07,3.939349918721832e-05,30
Mainland China,2020-02-20,1876,546.0,4.0,2020-02-20T11:13:27,,,Shandong,254.0,Mainland China,1439323.7759999998,3.7934480698802817e-07,3.7934480698802825e-05,30
Mainland China,2020-02-20,1877,520.0,3.0,2020-02-20T09:53:02,,,Sichuan,217.0,Mainland China,1439323.7759999998,3.612807685600269e-07,3.612807685600269e-05,30
Mainland China,2020-02-20,1878,476.0,12.0,2020-02-20T09:43:01,,,Heilongjiang,136.0,Mainland China,1439323.7759999998,3.307108573741785e-07,3.307108573741785e-05,30
Mainland China,2020-02-20,1879,395.0,4.0,2020-02-20T01:43:01,,,Beijing,153.0,Mainland China,1439323.7759999998,2.744344299638666e-07,2.7443442996386662e-05,30
Mainland China,2020-02-20,1880,334.0,2.0,2020-02-20T06:03:03,,,Shanghai,199.0,Mainland China,1439323.7759999998,2.3205341672894035e-07,2.3205341672894034e-05,30
Mainland China,2020-02-20,1881,307.0,5.0,2020-02-20T11:13:27,,,Hebei,169.0,Mainland China,1439323.7759999998,2.132946075921697e-07,2.1329460759216973e-05,30
Mainland China,2020-02-20,1882,293.0,1.0,2020-02-20T12:23:02,,,Fujian,126.0,Mainland China,1439323.7759999998,2.0356781766939977e-07,2.0356781766939974e-05,30
Mainland China,2020-02-20,1883,245.0,2.0,2020-02-20T09:43:01,,,Guangxi,90.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,30
Mainland China,2020-02-20,1884,245.0,1.0,2020-02-20T09:53:02,,,Shaanxi,118.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,30
Mainland China,2020-02-20,1885,174.0,2.0,2020-02-20T23:13:05,,,Yunnan,79.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,30
Mainland China,2020-02-20,1886,168.0,4.0,2020-02-20T09:53:02,,,Hainan,86.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,30
Mainland China,2020-02-20,1887,146.0,2.0,2020-02-20T09:43:01,,,Guizhou,72.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,30
Mainland China,2020-02-20,1888,132.0,0.0,2020-02-20T23:13:05,,,Shanxi,76.0,Mainland China,1439323.7759999998,9.170973355754527e-08,9.170973355754531e-06,30
Mainland China,2020-02-20,1889,131.0,3.0,2020-02-20T12:53:02,,,Tianjin,59.0,Mainland China,1439323.7759999998,9.1014962848776e-08,9.1014962848776e-06,30
Mainland China,2020-02-20,1890,121.0,1.0,2020-02-20T06:23:02,,,Liaoning,59.0,Mainland China,1439323.7759999998,8.406725576108317e-08,8.406725576108318e-06,30
Mainland China,2020-02-21,1942,62662.0,2144.0,2020-02-21T13:03:09,,,Hubei,11881.0,Mainland China,1439323.7759999998,4.353572215290078e-05,0.004353572215290078,31
Mainland China,2020-02-21,1943,1333.0,5.0,2020-02-21T10:13:09,,,Guangdong,690.0,Mainland China,1439323.7759999998,9.261293547894535e-07,9.261293547894537e-05,31
Mainland China,2020-02-21,1944,1267.0,19.0,2020-02-21T13:43:02,,,Henan,736.0,Mainland China,1439323.7759999998,8.802744880106809e-07,8.802744880106809e-05,31
Mainland China,2020-02-21,1945,1203.0,1.0,2020-02-21T10:23:02,,,Zhejiang,679.0,Mainland China,1439323.7759999998,8.358091626494468e-07,8.358091626494468e-05,31
Mainland China,2020-02-21,1946,1011.0,4.0,2020-02-21T15:13:07,,,Hunan,661.0,Mainland China,1439323.7759999998,7.024131865657447e-07,7.024131865657447e-05,31
Mainland China,2020-02-21,1947,988.0,6.0,2020-02-21T10:13:09,,,Anhui,539.0,Mainland China,1439323.7759999998,6.86433460264051e-07,6.86433460264051e-05,31
Mainland China,2020-02-21,1948,934.0,1.0,2020-02-21T01:13:05,,,Jiangxi,489.0,Mainland China,1439323.7759999998,6.489158419905099e-07,6.489158419905099e-05,31
Mainland China,2020-02-21,1949,749.0,4.0,2020-02-21T10:23:02,,,Shandong,281.0,Mainland China,1439323.7759999998,5.203832608681924e-07,5.203832608681926e-05,31
Mainland China,2020-02-21,1951,631.0,0.0,2020-02-21T11:43:01,,,Jiangsu,373.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,31
Mainland China,2020-02-21,1952,572.0,6.0,2020-02-21T23:13:14,,,Chongqing,316.0,Mainland China,1439323.7759999998,3.974088454160296e-07,3.974088454160296e-05,31
Mainland China,2020-02-21,1953,525.0,3.0,2020-02-21T12:53:01,,,Sichuan,231.0,Mainland China,1439323.7759999998,3.647546221038733e-07,3.647546221038733e-05,31
Mainland China,2020-02-21,1954,479.0,12.0,2020-02-21T11:43:01,,,Heilongjiang,175.0,Mainland China,1439323.7759999998,3.3279516950048627e-07,3.3279516950048636e-05,31
Mainland China,2020-02-21,1955,396.0,4.0,2020-02-21T01:03:09,,,Beijing,169.0,Mainland China,1439323.7759999998,2.7512920067263586e-07,2.751292006726359e-05,31
Mainland China,2020-02-21,1956,334.0,2.0,2020-02-21T05:53:01,,,Shanghai,211.0,Mainland China,1439323.7759999998,2.3205341672894035e-07,2.3205341672894034e-05,31
Mainland China,2020-02-21,1957,308.0,5.0,2020-02-21T12:53:01,,,Hebei,184.0,Mainland China,1439323.7759999998,2.1398937830093905e-07,2.1398937830093898e-05,31
Mainland China,2020-02-21,1958,293.0,1.0,2020-02-21T11:43:01,,,Fujian,149.0,Mainland China,1439323.7759999998,2.0356781766939977e-07,2.0356781766939974e-05,31
Mainland China,2020-02-21,1959,246.0,2.0,2020-02-21T11:43:01,,,Guangxi,97.0,Mainland China,1439323.7759999998,1.7091359435724348e-07,1.709135943572435e-05,31
Mainland China,2020-02-21,1960,245.0,1.0,2020-02-21T11:43:01,,,Shaanxi,134.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,31
Mainland China,2020-02-21,1962,174.0,2.0,2020-02-21T06:23:04,,,Yunnan,96.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,31
Mainland China,2020-02-21,1963,168.0,4.0,2020-02-21T10:13:09,,,Hainan,95.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,31
Mainland China,2020-02-21,1964,146.0,2.0,2020-02-21T12:53:01,,,Guizhou,77.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,31
Mainland China,2020-02-21,1965,132.0,0.0,2020-02-21T23:33:06,,,Shanxi,78.0,Mainland China,1439323.7759999998,9.170973355754527e-08,9.170973355754531e-06,31
Mainland China,2020-02-21,1966,132.0,3.0,2020-02-21T12:53:01,,,Tianjin,62.0,Mainland China,1439323.7759999998,9.170973355754527e-08,9.170973355754531e-06,31
Mainland China,2020-02-21,1967,121.0,1.0,2020-02-21T01:33:02,,,Liaoning,61.0,Mainland China,1439323.7759999998,8.406725576108317e-08,8.406725576108318e-06,31
Mainland China,2020-02-22,2026,64084.0,2346.0,2020-02-22T23:33:06,,,Hubei,15299.0,Mainland China,1439323.7759999998,4.45236861007707e-05,0.00445236861007707,32
Mainland China,2020-02-22,2027,1339.0,5.0,2020-02-22T10:03:04,,,Guangdong,728.0,Mainland China,1439323.7759999998,9.302979790420693e-07,9.302979790420692e-05,32
Mainland China,2020-02-22,2028,1270.0,19.0,2020-02-22T14:13:38,,,Henan,830.0,Mainland China,1439323.7759999998,8.823588001369888e-07,8.823588001369889e-05,32
Mainland China,2020-02-22,2029,1205.0,1.0,2020-02-22T11:13:13,,,Zhejiang,719.0,Mainland China,1439323.7759999998,8.371987040669856e-07,8.371987040669853e-05,32
Mainland China,2020-02-22,2030,1013.0,4.0,2020-02-22T10:03:04,,,Hunan,692.0,Mainland China,1439323.7759999998,7.038027279832832e-07,7.038027279832832e-05,32
Mainland China,2020-02-22,2031,989.0,6.0,2020-02-22T07:43:03,,,Anhui,597.0,Mainland China,1439323.7759999998,6.871282309728204e-07,6.871282309728204e-05,32
Mainland China,2020-02-22,2032,934.0,1.0,2020-02-22T06:13:05,,,Jiangxi,555.0,Mainland China,1439323.7759999998,6.489158419905099e-07,6.489158419905099e-05,32
Mainland China,2020-02-22,2033,750.0,4.0,2020-02-22T09:43:02,,,Shandong,302.0,Mainland China,1439323.7759999998,5.210780315769619e-07,5.2107803157696194e-05,32
Mainland China,2020-02-22,2035,631.0,0.0,2020-02-22T07:43:03,,,Jiangsu,401.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,32
Mainland China,2020-02-22,2036,573.0,6.0,2020-02-22T23:23:05,,,Chongqing,328.0,Mainland China,1439323.7759999998,3.981036161247989e-07,3.981036161247988e-05,32
Mainland China,2020-02-22,2037,526.0,3.0,2020-02-22T13:03:03,,,Sichuan,250.0,Mainland China,1439323.7759999998,3.6544939281264256e-07,3.654493928126426e-05,32
Mainland China,2020-02-22,2038,479.0,12.0,2020-02-22T11:13:13,,,Heilongjiang,204.0,Mainland China,1439323.7759999998,3.3279516950048627e-07,3.3279516950048636e-05,32
Mainland China,2020-02-22,2040,399.0,4.0,2020-02-22T02:23:05,,,Beijing,178.0,Mainland China,1439323.7759999998,2.772135127989437e-07,2.772135127989437e-05,32
Mainland China,2020-02-22,2041,335.0,3.0,2020-02-22T06:33:17,,,Shanghai,227.0,Mainland China,1439323.7759999998,2.3274818743770965e-07,2.3274818743770966e-05,32
Mainland China,2020-02-22,2042,309.0,6.0,2020-02-22T12:33:04,,,Hebei,203.0,Mainland China,1439323.7759999998,2.146841490097083e-07,2.146841490097083e-05,32
Mainland China,2020-02-22,2043,293.0,1.0,2020-02-22T14:03:04,,,Fujian,162.0,Mainland China,1439323.7759999998,2.0356781766939977e-07,2.0356781766939974e-05,32
Mainland China,2020-02-22,2044,249.0,2.0,2020-02-22T05:53:02,,,Guangxi,104.0,Mainland China,1439323.7759999998,1.7299790648355136e-07,1.7299790648355135e-05,32
Mainland China,2020-02-22,2045,245.0,1.0,2020-02-22T09:53:02,,,Shaanxi,149.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,32
Mainland China,2020-02-22,2046,174.0,2.0,2020-02-22T04:43:02,,,Yunnan,107.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,32
Mainland China,2020-02-22,2047,168.0,4.0,2020-02-22T09:53:02,,,Hainan,104.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,32
Mainland China,2020-02-22,2048,146.0,2.0,2020-02-22T01:03:10,,,Guizhou,90.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,32
Mainland China,2020-02-22,2049,135.0,3.0,2020-02-22T12:33:04,,,Tianjin,65.0,Mainland China,1439323.7759999998,9.379404568385315e-08,9.379404568385313e-06,32
Mainland China,2020-02-22,2050,132.0,0.0,2020-02-22T23:23:05,,,Shanxi,81.0,Mainland China,1439323.7759999998,9.170973355754527e-08,9.170973355754531e-06,32
Mainland China,2020-02-22,2052,121.0,1.0,2020-02-22T02:23:05,,,Liaoning,66.0,Mainland China,1439323.7759999998,8.406725576108317e-08,8.406725576108318e-06,32
Mainland China,2020-02-23,2110,64084.0,2346.0,2020-02-23T11:33:03,,,Hubei,15343.0,Mainland China,1439323.7759999998,4.45236861007707e-05,0.00445236861007707,33
Mainland China,2020-02-23,2111,1342.0,6.0,2020-02-23T08:53:02,,,Guangdong,755.0,Mainland China,1439323.7759999998,9.323822911683771e-07,9.323822911683772e-05,33
Mainland China,2020-02-23,2112,1271.0,19.0,2020-02-23T10:23:02,,,Henan,868.0,Mainland China,1439323.7759999998,8.83053570845758e-07,8.830535708457579e-05,33
Mainland China,2020-02-23,2113,1205.0,1.0,2020-02-23T13:43:02,,,Zhejiang,760.0,Mainland China,1439323.7759999998,8.371987040669856e-07,8.371987040669853e-05,33
Mainland China,2020-02-23,2114,1016.0,4.0,2020-02-23T10:33:03,,,Hunan,714.0,Mainland China,1439323.7759999998,7.058870401095909e-07,7.058870401095909e-05,33
Mainland China,2020-02-23,2115,989.0,6.0,2020-02-23T10:53:02,,,Anhui,637.0,Mainland China,1439323.7759999998,6.871282309728204e-07,6.871282309728204e-05,33
Mainland China,2020-02-23,2116,934.0,1.0,2020-02-23T09:23:02,,,Jiangxi,613.0,Mainland China,1439323.7759999998,6.489158419905099e-07,6.489158419905099e-05,33
Mainland China,2020-02-23,2117,754.0,4.0,2020-02-23T11:33:03,,,Shandong,321.0,Mainland China,1439323.7759999998,5.23857114412039e-07,5.23857114412039e-05,33
Mainland China,2020-02-23,2119,631.0,0.0,2020-02-23T08:53:02,,,Jiangsu,418.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,33
Mainland China,2020-02-23,2121,575.0,6.0,2020-02-23T23:13:05,,,Chongqing,335.0,Mainland China,1439323.7759999998,3.994931575423374e-07,3.994931575423374e-05,33
Mainland China,2020-02-23,2122,526.0,3.0,2020-02-23T08:53:02,,,Sichuan,261.0,Mainland China,1439323.7759999998,3.6544939281264256e-07,3.654493928126426e-05,33
Mainland China,2020-02-23,2123,480.0,12.0,2020-02-23T13:43:02,,,Heilongjiang,222.0,Mainland China,1439323.7759999998,3.334899402092556e-07,3.334899402092556e-05,33
Mainland China,2020-02-23,2124,399.0,4.0,2020-02-23T01:13:13,,,Beijing,189.0,Mainland China,1439323.7759999998,2.772135127989437e-07,2.772135127989437e-05,33
Mainland China,2020-02-23,2125,335.0,3.0,2020-02-23T03:13:07,,,Shanghai,249.0,Mainland China,1439323.7759999998,2.3274818743770965e-07,2.3274818743770966e-05,33
Mainland China,2020-02-23,2126,311.0,6.0,2020-02-23T11:33:03,,,Hebei,219.0,Mainland China,1439323.7759999998,2.1607369042724685e-07,2.1607369042724685e-05,33
Mainland China,2020-02-23,2127,293.0,1.0,2020-02-23T10:33:03,,,Fujian,170.0,Mainland China,1439323.7759999998,2.0356781766939977e-07,2.0356781766939974e-05,33
Mainland China,2020-02-23,2128,249.0,2.0,2020-02-23T10:33:03,,,Guangxi,106.0,Mainland China,1439323.7759999998,1.7299790648355136e-07,1.7299790648355135e-05,33
Mainland China,2020-02-23,2129,245.0,1.0,2020-02-23T12:13:14,,,Shaanxi,163.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,33
Mainland China,2020-02-23,2130,174.0,2.0,2020-02-23T05:33:03,,,Yunnan,115.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,33
Mainland China,2020-02-23,2131,168.0,5.0,2020-02-23T23:23:03,,,Hainan,106.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,33
Mainland China,2020-02-23,2134,146.0,2.0,2020-02-23T12:43:02,,,Guizhou,102.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,33
Mainland China,2020-02-23,2135,135.0,3.0,2020-02-23T12:43:02,,,Tianjin,81.0,Mainland China,1439323.7759999998,9.379404568385315e-08,9.379404568385313e-06,33
Mainland China,2020-02-23,2136,132.0,0.0,2020-02-23T23:03:08,,,Shanxi,88.0,Mainland China,1439323.7759999998,9.170973355754527e-08,9.170973355754531e-06,33
Mainland China,2020-02-23,2137,121.0,1.0,2020-02-23T13:33:02,,,Liaoning,73.0,Mainland China,1439323.7759999998,8.406725576108317e-08,8.406725576108318e-06,33
Mainland China,2020-02-24,2195,64287.0,2495.0,2020-02-24T11:13:09,,,Hubei,16748.0,Mainland China,1439323.7759999998,4.4664724554650874e-05,0.004466472455465087,34
Mainland China,2020-02-24,2196,1345.0,6.0,2020-02-24T10:23:02,,,Guangdong,786.0,Mainland China,1439323.7759999998,9.34466603294685e-07,9.34466603294685e-05,34
Mainland China,2020-02-24,2197,1271.0,19.0,2020-02-24T13:23:05,,,Henan,943.0,Mainland China,1439323.7759999998,8.83053570845758e-07,8.830535708457579e-05,34
Mainland China,2020-02-24,2198,1205.0,1.0,2020-02-24T09:43:02,,,Zhejiang,782.0,Mainland China,1439323.7759999998,8.371987040669856e-07,8.371987040669853e-05,34
Mainland China,2020-02-24,2199,1016.0,4.0,2020-02-24T14:13:11,,,Hunan,731.0,Mainland China,1439323.7759999998,7.058870401095909e-07,7.058870401095909e-05,34
Mainland China,2020-02-24,2200,989.0,6.0,2020-02-24T09:43:02,,,Anhui,663.0,Mainland China,1439323.7759999998,6.871282309728204e-07,6.871282309728204e-05,34
Mainland China,2020-02-24,2201,934.0,1.0,2020-02-24T01:23:09,,,Jiangxi,645.0,Mainland China,1439323.7759999998,6.489158419905099e-07,6.489158419905099e-05,34
Mainland China,2020-02-24,2203,755.0,5.0,2020-02-24T10:23:02,,,Shandong,343.0,Mainland China,1439323.7759999998,5.245518851208083e-07,5.245518851208083e-05,34
Mainland China,2020-02-24,2205,631.0,0.0,2020-02-24T14:53:02,,,Jiangsu,452.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,34
Mainland China,2020-02-24,2206,576.0,6.0,2020-02-24T23:23:01,,,Chongqing,349.0,Mainland China,1439323.7759999998,4.001879282511067e-07,4.0018792825110666e-05,34
Mainland China,2020-02-24,2207,527.0,3.0,2020-02-24T14:13:11,,,Sichuan,276.0,Mainland China,1439323.7759999998,3.661441635214119e-07,3.661441635214119e-05,34
Mainland China,2020-02-24,2208,480.0,12.0,2020-02-24T14:53:02,,,Heilongjiang,227.0,Mainland China,1439323.7759999998,3.334899402092556e-07,3.334899402092556e-05,34
Mainland China,2020-02-24,2209,399.0,4.0,2020-02-24T00:53:02,,,Beijing,198.0,Mainland China,1439323.7759999998,2.772135127989437e-07,2.772135127989437e-05,34
Mainland China,2020-02-24,2210,335.0,3.0,2020-02-24T07:03:06,,,Shanghai,261.0,Mainland China,1439323.7759999998,2.3274818743770965e-07,2.3274818743770966e-05,34
Mainland China,2020-02-24,2211,311.0,6.0,2020-02-24T14:13:11,,,Hebei,234.0,Mainland China,1439323.7759999998,2.1607369042724685e-07,2.1607369042724685e-05,34
Mainland China,2020-02-24,2212,293.0,1.0,2020-02-24T10:23:02,,,Fujian,183.0,Mainland China,1439323.7759999998,2.0356781766939977e-07,2.0356781766939974e-05,34
Mainland China,2020-02-24,2213,251.0,2.0,2020-02-24T06:53:02,,,Guangxi,112.0,Mainland China,1439323.7759999998,1.7438744790108992e-07,1.7438744790108992e-05,34
Mainland China,2020-02-24,2214,245.0,1.0,2020-02-24T14:53:02,,,Shaanxi,173.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,34
Mainland China,2020-02-24,2216,174.0,2.0,2020-02-24T23:13:02,,,Yunnan,124.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,34
Mainland China,2020-02-24,2217,168.0,5.0,2020-02-24T14:53:02,,,Hainan,116.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,34
Mainland China,2020-02-24,2219,146.0,2.0,2020-02-23T12:43:02,,,Guizhou,102.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,34
Mainland China,2020-02-24,2220,135.0,3.0,2020-02-24T15:03:05,,,Tianjin,87.0,Mainland China,1439323.7759999998,9.379404568385315e-08,9.379404568385313e-06,34
Mainland China,2020-02-24,2221,133.0,0.0,2020-02-24T23:13:02,,,Shanxi,94.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,34
Mainland China,2020-02-24,2222,121.0,1.0,2020-02-24T06:53:02,,,Liaoning,80.0,Mainland China,1439323.7759999998,8.406725576108317e-08,8.406725576108318e-06,34
Mainland China,2020-02-25,2285,64786.0,2563.0,2020-02-25T15:23:04,,,Hubei,18971.0,Mainland China,1439323.7759999998,4.5011415138326737e-05,0.0045011415138326745,35
Mainland China,2020-02-25,2286,1347.0,7.0,2020-02-25T08:53:02,,,Guangdong,822.0,Mainland China,1439323.7759999998,9.358561447122236e-07,9.358561447122236e-05,35
Mainland China,2020-02-25,2287,1271.0,19.0,2020-02-25T12:43:02,,,Henan,1002.0,Mainland China,1439323.7759999998,8.83053570845758e-07,8.830535708457579e-05,35
Mainland China,2020-02-25,2288,1205.0,1.0,2020-02-25T09:13:05,,,Zhejiang,808.0,Mainland China,1439323.7759999998,8.371987040669856e-07,8.371987040669853e-05,35
Mainland China,2020-02-25,2289,1016.0,4.0,2020-02-25T15:03:05,,,Hunan,768.0,Mainland China,1439323.7759999998,7.058870401095909e-07,7.058870401095909e-05,35
Mainland China,2020-02-25,2290,989.0,6.0,2020-02-25T06:33:02,,,Anhui,712.0,Mainland China,1439323.7759999998,6.871282309728204e-07,6.871282309728204e-05,35
Mainland China,2020-02-25,2292,934.0,1.0,2020-02-25T15:03:05,,,Jiangxi,683.0,Mainland China,1439323.7759999998,6.489158419905099e-07,6.489158419905099e-05,35
Mainland China,2020-02-25,2293,756.0,6.0,2020-02-25T12:53:02,,,Shandong,355.0,Mainland China,1439323.7759999998,5.252466558295775e-07,5.252466558295776e-05,35
Mainland China,2020-02-25,2295,631.0,0.0,2020-02-25T00:53:02,,,Jiangsu,458.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,35
