country,date,Unnamed: 0,Confirmed,Deaths,Recovered,name,pop2020,PercentOfPopulationConfirmedDecimal,PercentOfPopulationConfirmed,MortalityDecimal,MortalityPercent,active,PercentOfPopulationActiveDecimal,PercentOfPopulationActive,PercentOfPopulationRecoveredDecimal,PercentOfPopulationRecovered,days100
Iran,2020-03-04,1410,2922.0,92.0,552.0,Iran,83992.94900000001,3.478863446025689e-05,0.003478863446025689,0.03148528405201916,3.148528405201916,2370.0,2.821665423367859e-05,0.003478863446025689,6.571980226578305e-06,0.0006571980226578305,8
Iran,2020-03-05,1497,3513.0,107.0,739.0,Iran,83992.94900000001,4.1824939376756494e-05,0.00418249393767565,0.030458297751209788,3.0458297751209797,2774.0,3.302658179081199e-05,0.00418249393767565,8.798357585944505e-06,0.0008798357585944506,9
Iran,2020-03-06,1591,4747.0,124.0,913.0,Iran,83992.94900000001,5.651664879631742e-05,0.0056516648796317405,0.02612176111228144,2.6121761112281443,3834.0,4.5646688747647134e-05,0.0056516648796317405,1.0869960048670276e-05,0.0010869960048670276,10
Iran,2020-03-07,1691,5823.0,145.0,1669.0,Iran,83992.94900000001,6.932724793363309e-05,0.006932724793363309,0.024901253649321657,2.4901253649321657,4154.0,4.945653235725775e-05,0.006932724793363309,1.9870715576375346e-05,0.001987071557637534,11
Iran,2020-03-08,1795,6566.0,194.0,2134.0,Iran,83992.94900000001,7.817322856469774e-05,0.007817322856469773,0.02954614681693573,2.954614681693573,4432.0,5.276633399310697e-05,0.007817322856469773,2.5406894571590765e-05,0.0025406894571590767,12
Iran,2020-03-09,1906,7161.0,237.0,2394.0,Iran,83992.94900000001,8.525715652631746e-05,0.008525715652631747,0.03309593632174277,3.3095936321742765,4767.0,5.675476402191808e-05,0.008525715652631747,2.850239250439939e-05,0.0028502392504399393,13
Iran,2020-03-11,2137,9000.0,354.0,2959.0,Iran,83992.94900000001,0.00010715185152029844,0.010715185152029846,0.03933333333333333,3.933333333333333,6041.0,7.192270389268033e-05,0.010715185152029846,3.522914762761812e-05,0.0035229147627618123,15
Iran,2020-03-12,2255,10075.0,429.0,2959.0,Iran,83992.94900000001,0.00011995054489633408,0.01199505448963341,0.04258064516129032,4.258064516129032,7116.0,8.472139726871596e-05,0.01199505448963341,3.522914762761812e-05,0.0035229147627618123,16
Iran,2020-03-13,2379,11364.0,514.0,2959.0,Iran,83992.94900000001,0.00013529707118629686,0.013529707118629684,0.04523055262231609,4.523055262231608,8405.0,0.00010006792355867873,0.013529707118629684,3.522914762761812e-05,0.0035229147627618123,17
Iran,2020-03-14,2510,12729.0,611.0,2959.0,Iran,83992.94900000001,0.0001515484353335421,0.015154843533354213,0.048000628486134025,4.800062848613402,9770.0,0.00011631928770592398,0.015154843533354213,3.522914762761812e-05,0.0035229147627618123,18
Iran,2020-03-15,2655,13938.0,724.0,4590.0,Iran,83992.94900000001,0.0001659425007211022,0.01659425007211022,0.05194432486726933,5.194432486726933,9348.0,0.00011129505644574998,0.01659425007211022,5.464744427535221e-05,0.005464744427535221,19
Iran (Islamic Republic of),2020-03-10,2020,8042.0,291.0,2731.0,,,,,0.03618502859985078,3.618502859985078,5311.0,,,,,1
Iraq,2020-03-13,2380,101.0,9.0,24.0,Iraq,40222.492999999995,2.5110328193729807e-06,0.0002511032819372981,0.0891089108910891,8.91089108910891,77.0,1.9143517533833617e-06,0.0002511032819372981,5.966810659896193e-07,5.966810659896193e-05,1
Iraq,2020-03-14,2511,110.0,10.0,26.0,Iraq,40222.492999999995,2.7347882191190884e-06,0.00027347882191190877,0.09090909090909093,9.090909090909092,84.0,2.0883837309636675e-06,0.00027347882191190877,6.46404488155421e-07,6.464044881554208e-05,2
Iraq,2020-03-15,2656,116.0,10.0,26.0,Iraq,40222.492999999995,2.8839584856164934e-06,0.0002883958485616493,0.08620689655172414,8.620689655172415,90.0,2.2375539974610725e-06,0.0002883958485616493,6.46404488155421e-07,6.464044881554208e-05,3
Ireland,2020-03-14,2512,129.0,2.0,0.0,Ireland,4937.786,2.612506900866097e-05,0.0026125069008660967,0.015503875968992246,1.5503875968992251,129.0,2.612506900866097e-05,0.0026125069008660967,0.0,0.0,1
Ireland,2020-03-15,2657,129.0,2.0,0.0,Ireland,4937.786,2.612506900866097e-05,0.0026125069008660967,0.015503875968992246,1.5503875968992251,129.0,2.612506900866097e-05,0.0026125069008660967,0.0,0.0,2
Israel,2020-03-11,2140,109.0,0.0,4.0,Israel,8655.535,1.2593097942530415e-05,0.0012593097942530415,0.0,0.0,105.0,1.2130965907942145e-05,0.0012593097942530415,4.621320345882722e-07,4.621320345882722e-05,1
Israel,2020-03-12,2258,131.0,0.0,4.0,Israel,8655.535,1.5134824132765911e-05,0.0015134824132765914,0.0,0.0,127.0,1.467269209817764e-05,0.0015134824132765914,4.621320345882722e-07,4.621320345882722e-05,2
Israel,2020-03-13,2382,161.0,0.0,4.0,Israel,8655.535,1.8600814392177954e-05,0.0018600814392177954,0.0,0.0,157.0,1.813868235758968e-05,0.0018600814392177954,4.621320345882722e-07,4.621320345882722e-05,3
Israel,2020-03-14,2513,193.0,0.0,4.0,Israel,8655.535,2.229787066888413e-05,0.0022297870668884128,0.0,0.0,189.0,2.1835738634295854e-05,0.0022297870668884128,4.621320345882722e-07,4.621320345882722e-05,4
Israel,2020-03-15,2658,251.0,0.0,4.0,Israel,8655.535,2.899878517041408e-05,0.0028998785170414078,0.0,0.0,247.0,2.8536653135825804e-05,0.0028998785170414078,4.621320345882722e-07,4.621320345882722e-05,5
Italy,2020-02-23,827,155.0,3.0,2.0,Italy,60461.825999999994,2.563601039770119e-06,0.0002563601039770119,0.01935483870967742,1.935483870967742,153.0,2.530522316676311e-06,0.0002563601039770119,3.307872309380798e-08,3.307872309380798e-06,1
Italy,2020-02-24,863,229.0,7.0,1.0,Italy,60461.825999999994,3.787513794241014e-06,0.00037875137942410144,0.03056768558951965,3.056768558951965,228.0,3.77097443269411e-06,0.00037875137942410144,1.653936154690399e-08,1.653936154690399e-06,2
Italy,2020-02-25,904,322.0,10.0,1.0,Italy,60461.825999999994,5.3256744181030854e-06,0.0005325674418103086,0.031055900621118005,3.1055900621118013,321.0,5.309135056556181e-06,0.0005325674418103086,1.653936154690399e-08,1.653936154690399e-06,3
Italy,2020-02-26,949,453.0,12.0,3.0,Italy,60461.825999999994,7.492330780747508e-06,0.0007492330780747507,0.026490066225165563,2.6490066225165565,450.0,7.4427126961067975e-06,0.0007492330780747507,4.9618084640711975e-08,4.961808464071196e-06,4
Italy,2020-02-27,1000,655.0,17.0,45.0,Italy,60461.825999999994,1.0833281813222112e-05,0.0010833281813222113,0.025954198473282442,2.595419847328244,610.0,1.0089010543611436e-05,0.0010833281813222113,7.442712696106795e-07,7.442712696106796e-05,5
Italy,2020-02-28,1056,888.0,21.0,46.0,Italy,60461.825999999994,1.4686953053650745e-05,0.0014686953053650745,0.02364864864864865,2.3648648648648654,842.0,1.3926142422493162e-05,0.0014686953053650745,7.608106311575836e-07,7.608106311575838e-05,6
Italy,2020-02-29,1117,1128.0,29.0,46.0,Italy,60461.825999999994,1.8656399824907698e-05,0.0018656399824907703,0.025709219858156027,2.5709219858156027,1082.0,1.7895589193750118e-05,0.0018656399824907703,7.608106311575836e-07,7.608106311575838e-05,7
Italy,2020-03-01,1185,1694.0,34.0,83.0,Italy,60461.825999999994,2.8017678460455358e-05,0.0028017678460455363,0.020070838252656438,2.007083825265644,1611.0,2.664491145206233e-05,0.0028017678460455363,1.3727670083930313e-06,0.00013727670083930313,8
Italy,2020-03-02,1255,2036.0,52.0,149.0,Italy,60461.825999999994,3.3674140109496525e-05,0.003367414010949653,0.025540275049115914,2.5540275049115917,1887.0,3.1209775239007834e-05,0.003367414010949653,2.4643648704886947e-06,0.0002464364870488695,9
Italy,2020-03-03,1332,2502.0,79.0,160.0,Italy,60461.825999999994,4.138148259035379e-05,0.004138148259035378,0.03157474020783373,3.1574740207833734,2342.0,3.8735184742849146e-05,0.004138148259035378,2.6462978475046393e-06,0.00026462978475046394,10
Italy,2020-03-04,1414,3089.0,107.0,276.0,Italy,60461.825999999994,5.1090087818386434e-05,0.005109008781838643,0.03463904176108773,3.4639041761087728,2813.0,4.652522403144093e-05,0.005109008781838643,4.564863786945502e-06,0.0004564863786945502,11
Italy,2020-03-05,1501,3858.0,148.0,414.0,Italy,60461.825999999994,6.380885684795561e-05,0.00638088568479556,0.0383618455158113,3.8361845515811295,3444.0,5.696156116753735e-05,0.00638088568479556,6.847295680418252e-06,0.0006847295680418253,12
Italy,2020-03-06,1595,4636.0,197.0,523.0,Italy,60461.825999999994,7.667648013144691e-05,0.00766764801314469,0.04249352890422778,4.249352890422778,4113.0,6.802639404241613e-05,0.00766764801314469,8.650086089030788e-06,0.0008650086089030787,13
Italy,2020-03-07,1695,5883.0,233.0,589.0,Italy,60461.825999999994,9.730106398043618e-05,0.00973010639804362,0.03960564337922829,3.960564337922828,5294.0,8.755938002930973e-05,0.00973010639804362,9.741683951126453e-06,0.0009741683951126453,14
Italy,2020-03-08,1799,7375.0,366.0,622.0,Italy,60461.825999999994,0.00012197779140841694,0.012197779140841691,0.0496271186440678,4.96271186440678,6753.0,0.00011169030852624265,0.012197779140841691,1.0287482882174284e-05,0.0010287482882174283,15
Italy,2020-03-09,1910,9172.0,463.0,724.0,Italy,60461.825999999994,0.00015169902410820343,0.01516990241082034,0.0504797208896642,5.04797208896642,8448.0,0.00013972452634824492,0.01516990241082034,1.1974497759958493e-05,0.0011974497759958491,16
Italy,2020-03-10,2024,10149.0,631.0,724.0,Italy,60461.825999999994,0.00016785798033952862,0.016785798033952862,0.0621736131638585,6.217361316385849,9425.0,0.0001558834825795701,0.016785798033952862,1.1974497759958493e-05,0.0011974497759958491,17
Italy,2020-03-11,2141,12462.0,827.0,1045.0,Italy,60461.825999999994,0.00020611352359751757,0.02061135235975176,0.06636173968865351,6.636173968865352,11417.0,0.0001888298907810029,0.02061135235975176,1.728363281651467e-05,0.001728363281651467,18
Italy,2020-03-12,2259,12462.0,827.0,1045.0,Italy,60461.825999999994,0.00020611352359751757,0.02061135235975176,0.06636173968865351,6.636173968865352,11417.0,0.0001888298907810029,0.02061135235975176,1.728363281651467e-05,0.001728363281651467,19
Italy,2020-03-13,2383,17660.0,1266.0,1439.0,Italy,60461.825999999994,0.0002920851249183245,0.02920851249183245,0.07168742921857305,7.168742921857303,16221.0,0.0002682849836523297,0.02920851249183245,2.380014126599485e-05,0.0023800141265994845,20
Italy,2020-03-14,2514,21157.0,1441.0,1966.0,Italy,60461.825999999994,0.0003499232722478478,0.034992327224784785,0.06810984544122513,6.810984544122513,19191.0,0.0003174068874466345,0.034992327224784785,3.251638480121325e-05,0.003251638480121325,21
Italy,2020-03-15,2659,24747.0,1809.0,2335.0,Italy,60461.825999999994,0.0004092995802012331,0.040929958020123315,0.0730997696690508,7.3099769669050785,22412.0,0.0003706801709892123,0.040929958020123315,3.861940921202082e-05,0.003861940921202082,22
Japan,2020-02-21,761,105.0,1.0,22.0,Japan,126476.461,8.301940074050617e-07,8.301940074050617e-05,0.009523809523809523,0.9523809523809524,83.0,6.562485963297155e-07,8.301940074050617e-05,1.7394541107534628e-07,1.7394541107534627e-05,1
Japan,2020-02-22,794,122.0,1.0,22.0,Japan,126476.461,9.646063705087384e-07,9.646063705087384e-05,0.008196721311475409,0.819672131147541,100.0,7.906609594333921e-07,9.646063705087384e-05,1.7394541107534628e-07,1.7394541107534627e-05,2
Japan,2020-02-23,828,147.0,1.0,22.0,Japan,126476.461,1.1622716103670865e-06,0.00011622716103670864,0.006802721088435374,0.6802721088435374,125.0,9.883261992917402e-07,0.00011622716103670864,1.7394541107534628e-07,1.7394541107534627e-05,3
Japan,2020-02-24,864,159.0,1.0,22.0,Japan,126476.461,1.2571509254990934e-06,0.00012571509254990934,0.006289308176100629,0.628930817610063,137.0,1.0832055144237472e-06,0.00012571509254990934,1.7394541107534628e-07,1.7394541107534627e-05,4
Japan,2020-02-25,905,170.0,1.0,22.0,Japan,126476.461,1.3441236310367666e-06,0.0001344123631036767,0.005882352941176471,0.5882352941176471,148.0,1.1701782199614204e-06,0.0001344123631036767,1.7394541107534628e-07,1.7394541107534627e-05,5
Japan,2020-02-26,950,189.0,2.0,22.0,Japan,126476.461,1.4943492133291112e-06,0.00014943492133291108,0.01058201058201058,1.058201058201058,167.0,1.3204038022537648e-06,0.00014943492133291108,1.7394541107534628e-07,1.7394541107534627e-05,6
Japan,2020-02-27,1001,214.0,4.0,22.0,Japan,126476.461,1.692014453187459e-06,0.00016920144531874592,0.018691588785046728,1.8691588785046729,192.0,1.5180690421121131e-06,0.00016920144531874592,1.7394541107534628e-07,1.7394541107534627e-05,7
Japan,2020-02-28,1057,228.0,4.0,22.0,Japan,126476.461,1.8027069875081342e-06,0.0001802706987508134,0.017543859649122806,1.7543859649122806,206.0,1.6287615764327878e-06,0.0001802706987508134,1.7394541107534628e-07,1.7394541107534627e-05,8
Japan,2020-02-29,1118,241.0,5.0,32.0,Japan,126476.461,1.905492912234475e-06,0.00019054929122344752,0.020746887966804982,2.0746887966804977,209.0,1.6524814052157895e-06,0.00019054929122344752,2.530115070186855e-07,2.530115070186855e-05,9
Japan,2020-03-01,1186,256.0,6.0,32.0,Japan,126476.461,2.024092056149484e-06,0.0002024092056149484,0.0234375,2.34375,224.0,1.7710805491307983e-06,0.0002024092056149484,2.530115070186855e-07,2.530115070186855e-05,10
Japan,2020-03-02,1256,274.0,6.0,32.0,Japan,126476.461,2.1664110288474945e-06,0.00021664110288474944,0.021897810218978103,2.18978102189781,242.0,1.913399521828809e-06,0.00021664110288474944,2.530115070186855e-07,2.530115070186855e-05,11
Japan,2020-03-03,1333,293.0,6.0,43.0,Japan,126476.461,2.3166366111398387e-06,0.00023166366111398388,0.020477815699658702,2.04778156996587,250.0,1.9766523985834803e-06,0.00023166366111398388,3.399842125563586e-07,3.399842125563586e-05,12
Japan,2020-03-04,1415,331.0,6.0,43.0,Japan,126476.461,2.617087775724528e-06,0.0002617087775724528,0.01812688821752266,1.812688821752266,288.0,2.277103563168169e-06,0.0002617087775724528,3.399842125563586e-07,3.399842125563586e-05,13
Japan,2020-03-05,1502,360.0,6.0,43.0,Japan,126476.461,2.846379453960212e-06,0.00028463794539602114,0.016666666666666666,1.6666666666666667,317.0,2.5063952414038533e-06,0.00028463794539602114,3.399842125563586e-07,3.399842125563586e-05,14
Japan,2020-03-06,1596,420.0,6.0,46.0,Japan,126476.461,3.320776029620247e-06,0.00033207760296202467,0.014285714285714284,1.4285714285714286,374.0,2.957071988280886e-06,0.00033207760296202467,3.6370404133936036e-07,3.637040413393604e-05,15
Japan,2020-03-07,1696,461.0,6.0,76.0,Japan,126476.461,3.644947022987937e-06,0.00036449470229879376,0.013015184381778741,1.3015184381778742,385.0,3.04404469381856e-06,0.00036449470229879376,6.00902329169378e-07,6.0090232916937794e-05,16
Japan,2020-03-08,1800,502.0,6.0,76.0,Japan,126476.461,3.969118016355629e-06,0.0003969118016355629,0.011952191235059759,1.195219123505976,426.0,3.3682156871862507e-06,0.0003969118016355629,6.00902329169378e-07,6.0090232916937794e-05,17
Japan,2020-03-09,1911,511.0,17.0,76.0,Japan,126476.461,4.040277502704634e-06,0.0004040277502704634,0.033268101761252444,3.3268101761252438,435.0,3.4393751735352563e-06,0.0004040277502704634,6.00902329169378e-07,6.0090232916937794e-05,18
Japan,2020-03-10,2025,581.0,10.0,101.0,Japan,126476.461,4.5937401743080074e-06,0.0004593740174308008,0.01721170395869191,1.7211703958691909,480.0,3.7951726052802817e-06,0.0004593740174308008,7.98567569027726e-07,7.98567569027726e-05,19
Japan,2020-03-11,2143,639.0,15.0,118.0,Japan,126476.461,5.0523235307793765e-06,0.0005052323530779375,0.023474178403755867,2.3474178403755865,521.0,4.119343598647973e-06,0.0005052323530779375,9.329799321314028e-07,9.329799321314028e-05,20
Japan,2020-03-12,2261,639.0,16.0,118.0,Japan,126476.461,5.0523235307793765e-06,0.0005052323530779375,0.025039123630672927,2.503912363067293,521.0,4.119343598647973e-06,0.0005052323530779375,9.329799321314028e-07,9.329799321314028e-05,21
Japan,2020-03-13,2385,701.0,19.0,118.0,Japan,126476.461,5.542533325628079e-06,0.0005542533325628079,0.02710413694721826,2.7104136947218262,583.0,4.609553393496676e-06,0.0005542533325628079,9.329799321314028e-07,9.329799321314028e-05,22
Japan,2020-03-14,2516,773.0,22.0,118.0,Japan,126476.461,6.111809216420121e-06,0.0006111809216420121,0.028460543337645538,2.846054333764554,655.0,5.178829284288718e-06,0.0006111809216420121,9.329799321314028e-07,9.329799321314028e-05,23
Japan,2020-03-15,2661,839.0,22.0,118.0,Japan,126476.461,6.63364544964616e-06,0.000663364544964616,0.026221692491060787,2.622169249106079,721.0,5.700665517514758e-06,0.000663364544964616,9.329799321314028e-07,9.329799321314028e-05,24
"Korea, South",2020-03-11,2145,7755.0,60.0,288.0,,,,,0.007736943907156673,0.7736943907156674,7467.0,,,,,1
"Korea, South",2020-03-12,2263,7869.0,66.0,333.0,,,,,0.008387342737323675,0.8387342737323675,7536.0,,,,,2
"Korea, South",2020-03-13,2389,7979.0,66.0,510.0,,,,,0.008271713247274095,0.8271713247274095,7469.0,,,,,3
"Korea, South",2020-03-14,2521,8086.0,72.0,510.0,,,,,0.008904279000742024,0.8904279000742024,7576.0,,,,,4
"Korea, South",2020-03-15,2666,8162.0,75.0,510.0,,,,,0.009188924283263906,0.9188924283263906,7652.0,,,,,5
Kuwait,2020-03-14,2522,104.0,0.0,5.0,Kuwait,4270.571,2.435271536288707e-05,0.002435271536288707,0.0,0.0,99.0,2.318191173967135e-05,0.002435271536288707,1.1708036232157245e-06,0.00011708036232157244,1
Kuwait,2020-03-15,2668,112.0,0.0,5.0,Kuwait,4270.571,2.622600116003223e-05,0.002622600116003223,0.0,0.0,107.0,2.5055197536816504e-05,0.002622600116003223,1.1708036232157245e-06,0.00011708036232157244,2
Lebanon,2020-03-15,2670,110.0,3.0,1.0,Lebanon,6825.445,1.6116165319623845e-05,0.001611616531962385,0.027272727272727268,2.727272727272727,109.0,1.5969654725809086e-05,0.001611616531962385,1.4651059381476222e-07,1.4651059381476223e-05,1
Mainland China,2020-01-22,3,547.0,17.0,28.0,Mainland China,1439323.7759999998,3.8003957769679753e-07,3.800395776967975e-05,0.03107861060329068,3.107861060329068,519.0,3.6058599785125754e-07,3.800395776967975e-05,1.945357984553991e-08,1.945357984553991e-06,1
Mainland China,2020-01-23,14,639.0,18.0,30.0,Mainland China,1439323.7759999998,4.439584829035715e-07,4.4395848290357145e-05,0.028169014084507043,2.8169014084507045,609.0,4.2311536164049307e-07,4.4395848290357145e-05,2.084312126307848e-08,2.084312126307848e-06,2
Mainland China,2020-01-24,28,916.0,26.0,36.0,Mainland China,1439323.7759999998,6.364099692326628e-07,6.364099692326629e-05,0.02838427947598253,2.838427947598253,880.0,6.113982237169686e-07,6.364099692326629e-05,2.501174551569417e-08,2.5011745515694166e-06,3
Mainland China,2020-01-25,40,1399.0,42.0,39.0,Mainland China,1439323.7759999998,9.71984221568226e-07,9.719842215682262e-05,0.030021443888491782,3.0021443888491777,1360.0,9.448881639262242e-07,9.719842215682262e-05,2.7096057642002016e-08,2.7096057642002013e-06,4
Mainland China,2020-01-26,55,2062.0,56.0,49.0,Mainland China,1439323.7759999998,1.4326172014822604e-06,0.00014326172014822604,0.02715809893307469,2.7158098933074686,2013.0,1.3985734367525655e-06,0.00014326172014822604,3.4043764729694844e-08,3.4043764729694844e-06,5
Mainland China,2020-01-27,72,2863.0,82.0,58.0,Mainland China,1439323.7759999998,1.989128539206456e-06,0.0001989128539206456,0.02864128536500175,2.8641285365001745,2805.0,1.948831838097837e-06,0.0001989128539206456,4.0296701108618384e-08,4.029670110861838e-06,6
Mainland China,2020-01-28,90,5494.0,131.0,101.0,Mainland China,1439323.7759999998,3.817070273978438e-06,0.00038170702739784377,0.02384419366581725,2.3844193665817257,5393.0,3.7468984323927407e-06,0.00038170702739784377,7.017184158569753e-08,7.017184158569752e-06,7
Mainland China,2020-01-29,109,6070.0,133.0,120.0,Mainland China,1439323.7759999998,4.217258202229545e-06,0.0004217258202229545,0.02191103789126853,2.191103789126853,5950.0,4.133885717177232e-06,0.0004217258202229545,8.33724850523139e-08,8.33724850523139e-06,8
Mainland China,2020-01-30,130,8124.0,171.0,135.0,Mainland China,1439323.7759999998,5.6443172380416515e-06,0.000564431723804165,0.02104874446085672,2.1048744460856716,7989.0,5.550523192357798e-06,0.000564431723804165,9.379404568385315e-08,9.379404568385313e-06,9
Mainland China,2020-01-31,153,9783.0,213.0,214.0,Mainland China,1439323.7759999998,6.796941843889891e-06,0.0006796941843889892,0.02177246243483594,2.177246243483594,9569.0,6.6482609122132634e-06,0.0006796941843889892,1.4868093167662646e-07,1.4868093167662647e-05,10
Mainland China,2020-02-01,179,11871.0,259.0,275.0,Mainland China,1439323.7759999998,8.247623083800153e-06,0.0008247623083800153,0.021817875494903542,2.1817875494903545,11596.0,8.0565611388886e-06,0.0008247623083800153,1.910619449115527e-07,1.910619449115527e-05,11
Mainland China,2020-02-02,206,16607.0,361.0,463.0,Mainland China,1439323.7759999998,1.1538057160531474e-05,0.0011538057160531475,0.0217378214006142,2.17378214006142,16144.0,1.1216378322371297e-05,0.0011538057160531475,3.216788381601778e-07,3.216788381601778e-05,12
Mainland China,2020-02-03,233,19693.0,425.0,614.0,Mainland China,1439323.7759999998,1.368211956779348e-05,0.001368211956779348,0.0215812725333875,2.15812725333875,19079.0,1.325553035260914e-05,0.001368211956779348,4.265892151843394e-07,4.2658921518433945e-05,13
Mainland China,2020-02-04,261,23680.0,490.0,843.0,Mainland China,1439323.7759999998,1.645217038365661e-05,0.001645217038365661,0.020692567567567568,2.069256756756757,22837.0,1.5866478676164106e-05,0.001645217038365661,5.85691707492505e-07,5.856917074925053e-05,14
Mainland China,2020-02-05,289,27409.0,562.0,1115.0,Mainland China,1439323.7759999998,1.9042970356657265e-05,0.0019042970356657266,0.020504213944324855,2.050421394432486,26294.0,1.8268301016379515e-05,0.0019042970356657266,7.7466934027775e-07,7.7466934027775e-05,15
Mainland China,2020-02-06,317,30553.0,632.0,1476.0,Mainland China,1439323.7759999998,2.1227329465027887e-05,0.0021227329465027885,0.020685366412463588,2.0685366412463586,29077.0,2.0201847898884427e-05,0.0021227329465027885,1.025481566143461e-06,0.00010254815661434608,16
Mainland China,2020-02-07,345,34075.0,717.0,1998.0,Mainland China,1439323.7759999998,2.36743119013133e-05,0.00236743119013133,0.021041819515774027,2.1041819515774027,32077.0,2.2286160025192275e-05,0.00236743119013133,1.3881518761210264e-06,0.00013881518761210264,17
Mainland China,2020-02-08,374,36778.0,804.0,2595.0,Mainland China,1439323.7759999998,2.555227712711667e-05,0.0025552277127116672,0.02186089510033172,2.1860895100331716,34183.0,2.3749347137860384e-05,0.0025552277127116672,1.8029299892562882e-06,0.00018029299892562882,18
Mainland China,2020-02-09,403,39790.0,904.0,3218.0,Mainland China,1439323.7759999998,2.7644926501929747e-05,0.002764492650192975,0.02271927620005026,2.2719276200050267,36572.0,2.5409154361110198e-05,0.002764492650192975,2.235772140819551e-06,0.00022357721408195508,19
Mainland China,2020-02-10,432,42306.0,1011.0,3917.0,Mainland China,1439323.7759999998,2.9392969605193267e-05,0.0029392969605193265,0.0238973195291448,2.38973195291448,38389.0,2.667155273894399e-05,0.0029392969605193265,2.72141686624928e-06,0.00027214168662492797,20
Mainland China,2020-02-11,461,44327.0,1111.0,4635.0,Mainland China,1439323.7759999998,3.079710120761599e-05,0.003079710120761599,0.02506373090892684,2.506373090892684,39692.0,2.7576838972470362e-05,0.003079710120761599,3.2202622351456247e-06,0.00032202622351456243,21
Mainland China,2020-02-12,490,44699.0,1116.0,5079.0,Mainland China,1439323.7759999998,3.105555591127816e-05,0.003105555591127816,0.024967001498914964,2.496700149891496,39620.0,2.752681548143897e-05,0.003105555591127816,3.5287404298391862e-06,0.0003528740429839186,22
Mainland China,2020-02-13,519,59832.0,1368.0,6213.0,Mainland China,1439323.7759999998,4.156952104708371e-05,0.004156952104708371,0.02286401925391095,2.2864019253910954,53619.0,3.725291063350016e-05,0.004156952104708371,4.316610413583552e-06,0.0004316610413583552,23
Mainland China,2020-02-14,549,66292.0,1520.0,7973.0,Mainland China,1439323.7759999998,4.6057739825733285e-05,0.004605773982573328,0.022928860194291918,2.292886019429192,58319.0,4.051833296471578e-05,0.004605773982573328,5.53940686101749e-06,0.0005539406861017488,24
Mainland China,2020-02-15,579,68347.0,1662.0,9294.0,Mainland China,1439323.7759999998,4.748549363225415e-05,0.0047485493632254145,0.024317087801951805,2.4317087801951804,59053.0,4.102829466495244e-05,0.0047485493632254145,6.457198967301711e-06,0.0006457198967301711,25
Mainland China,2020-02-16,609,70446.0,1765.0,10748.0,Mainland China,1439323.7759999998,4.894381734996088e-05,0.004894381734996086,0.02505465179002356,2.5054651790023565,59698.0,4.147642177210863e-05,0.004894381734996086,7.4673955778522475e-06,0.0007467395577852249,26
Mainland China,2020-02-17,639,72364.0,1863.0,12455.0,Mainland China,1439323.7759999998,5.027638756938036e-05,0.005027638756938036,0.025744845503288927,2.5744845503288927,59909.0,4.162301839165895e-05,0.005027638756938036,8.653369177721413e-06,0.0008653369177721412,27
Mainland China,2020-02-18,669,74139.0,2002.0,14199.0,Mainland China,1439323.7759999998,5.150960557744583e-05,0.0051509605577445845,0.027003331579870244,2.7003331579870244,59940.0,4.1644556283630796e-05,0.0051509605577445845,9.865049293815042e-06,0.0009865049293815039,28
Mainland China,2020-02-19,700,74546.0,2114.0,15952.0,Mainland China,1439323.7759999998,5.179237725591493e-05,0.005179237725591493,0.028358329085396938,2.8358329085396936,58594.0,4.070939490962734e-05,0.005179237725591493,1.1082982346287594e-05,0.001108298234628759,29
Mainland China,2020-02-20,731,74999.0,2236.0,18002.0,Mainland China,1439323.7759999998,5.210710838698742e-05,0.005210710838698742,0.029813730849744664,2.9813730849744666,56997.0,3.95998460877228e-05,0.005210710838698742,1.2507262299264625e-05,0.0012507262299264626,30
Mainland China,2020-02-21,764,75472.0,2236.0,18693.0,Mainland China,1439323.7759999998,5.243573493223529e-05,0.0052435734932235285,0.02962688149247403,2.9626881492474038,56779.0,3.944838607321109e-05,0.0052435734932235285,1.2987348859024198e-05,0.0012987348859024195,31
Mainland China,2020-02-22,797,76922.0,2441.0,22687.0,Mainland China,1439323.7759999998,5.344315245995075e-05,0.005344315245995075,0.031733444268219765,3.173344426821976,54235.0,3.768088939010204e-05,0.005344315245995075,1.576226306984871e-05,0.0015762263069848714,32
Mainland China,2020-02-23,831,76938.0,2443.0,23170.0,Mainland China,1439323.7759999998,5.345426879129106e-05,0.005345426879129107,0.03175283994904988,3.1752839949049885,53768.0,3.735643146910678e-05,0.005345426879129107,1.6097837322184274e-05,0.0016097837322184274,33
Mainland China,2020-02-24,868,77152.0,2593.0,24990.0,Mainland China,1439323.7759999998,5.360294972296768e-05,0.005360294972296768,0.03360897967648279,3.360897967648279,52162.0,3.6240629710823306e-05,0.005360294972296768,1.7362320012144365e-05,0.0017362320012144366,34
Mainland China,2020-02-25,909,77660.0,2663.0,27650.0,Mainland China,1439323.7759999998,5.395589324302248e-05,0.0053955893243022475,0.034290497038372385,3.4290497038372387,50010.0,3.474548314555182e-05,0.0053955893243022475,1.9210410097470665e-05,0.0019210410097470665,35
Mainland China,2020-02-26,954,78065.0,2715.0,30053.0,Mainland China,1439323.7759999998,5.423727538007404e-05,0.005423727538007404,0.034778710049317874,3.477871004931788,48012.0,3.335733126943079e-05,0.005423727538007404,2.087994411064325e-05,0.002087994411064325,36
