,date,country,Confirmed,Deaths,Recovered,name,pop2020,PercentOfPopulationConfirmedDecimal,PercentOfPopulationConfirmed,MortalityDecimal,MortalityPercent,active,PercentOfPopulationActiveDecimal,PercentOfPopulationActive,PercentOfPopulationRecoveredDecimal,PercentOfPopulationRecovered
1604,2020-03-06,Macau,10.0,0.0,10.0,Macau,649.335,1.540037114894469e-05,0.001540037114894469,0.0,0.0,0.0,0.0,0.001540037114894469,1.540037114894469e-05,0.001540037114894469
1605,2020-03-06,Mainland China,80573.0,3042.0,53888.0,Mainland China,1439323.776,5.59797603176674e-05,0.0055979760317667404,0.03775458280069006,3.7754582800690057,26685.0,1.8539956363508304e-05,0.0055979760317667404,3.7439803954159096e-05,0.0037439803954159097
1606,2020-03-06,Malaysia,83.0,0.0,22.0,Malaysia,32365.999,2.564419531743791e-06,0.0002564419531743791,0.0,0.0,61.0,1.8846938727273643e-06,0.0002564419531743791,6.797256590164264e-07,6.797256590164265e-05
1607,2020-03-06,Mexico,6.0,0.0,1.0,Mexico,128932.753,4.6535886812251654e-08,4.653588681225166e-06,0.0,0.0,5.0,3.8779905676876376e-08,4.653588681225166e-06,7.755981135375276e-09,7.755981135375276e-07
1608,2020-03-06,Monaco,1.0,0.0,0.0,Monaco,39.242,2.5482900973446817e-05,0.0025482900973446817,0.0,0.0,1.0,2.5482900973446817e-05,0.0025482900973446817,0.0,0.0
1609,2020-03-06,Morocco,2.0,0.0,0.0,Morocco,36910.56,5.418503539366512e-08,5.418503539366512e-06,0.0,0.0,2.0,5.418503539366512e-08,5.418503539366512e-06,0.0,0.0
1610,2020-03-06,Nepal,1.0,0.0,1.0,Nepal,29136.808,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0,0.0,0.0,3.4320849421803515e-06,3.4320849421803517e-08,3.4320849421803515e-06
1611,2020-03-06,Netherlands,128.0,1.0,0.0,Netherlands,17134.872,7.470146260794945e-06,0.0007470146260794945,0.0078125,0.78125,128.0,7.470146260794945e-06,0.0007470146260794945,0.0,0.0
1612,2020-03-06,New Zealand,4.0,0.0,0.0,New Zealand,4822.233,8.294912336255838e-07,8.294912336255838e-05,0.0,0.0,4.0,8.294912336255838e-07,8.294912336255838e-05,0.0,0.0
1613,2020-03-06,Nigeria,1.0,0.0,0.0,Nigeria,206139.589,4.8510817589725575e-09,4.851081758972558e-07,0.0,0.0,1.0,4.8510817589725575e-09,4.851081758972558e-07,0.0,0.0
1614,2020-03-06,North Macedonia,3.0,0.0,0.0,,,,,0.0,0.0,3.0,,,,
1615,2020-03-06,Norway,108.0,0.0,0.0,Norway,5421.241,1.9921637868524938e-05,0.0019921637868524937,0.0,0.0,108.0,1.9921637868524938e-05,0.0019921637868524937,0.0,0.0
1616,2020-03-06,Oman,16.0,0.0,2.0,Oman,5106.626,3.1331842198743357e-06,0.0003133184219874336,0.0,0.0,14.0,2.7415361923900438e-06,0.0003133184219874336,3.9164802748429197e-07,3.91648027484292e-05
1617,2020-03-06,Others,696.0,6.0,40.0,,,,,0.008620689655172414,0.8620689655172413,656.0,,,,
1618,2020-03-06,Pakistan,6.0,0.0,0.0,Pakistan,220892.34,2.7162553486463134e-08,2.7162553486463136e-06,0.0,0.0,6.0,2.7162553486463134e-08,2.7162553486463136e-06,0.0,0.0
1619,2020-03-06,Palestine,16.0,0.0,0.0,Palestine,5101.414,3.1363853237553352e-06,0.0003136385323755335,0.0,0.0,16.0,3.1363853237553352e-06,0.0003136385323755335,0.0,0.0
1620,2020-03-06,Peru,1.0,0.0,0.0,Peru,32971.854,3.032889809593358e-08,3.0328898095933584e-06,0.0,0.0,1.0,3.032889809593358e-08,3.0328898095933584e-06,0.0,0.0
1621,2020-03-06,Philippines,5.0,1.0,1.0,Philippines,109581.078,4.562831550169638e-08,4.562831550169638e-06,0.2,20.0,4.0,3.65026524013571e-08,4.562831550169638e-06,9.125663100339275e-09,9.125663100339275e-07
1622,2020-03-06,Poland,5.0,0.0,0.0,Poland,37846.611,1.3211222531919702e-07,1.3211222531919701e-05,0.0,0.0,5.0,1.3211222531919702e-07,1.3211222531919701e-05,0.0,0.0
1623,2020-03-06,Portugal,13.0,0.0,0.0,Portugal,10196.709,1.2749211534819715e-06,0.00012749211534819716,0.0,0.0,13.0,1.2749211534819715e-06,0.00012749211534819716,0.0,0.0
1624,2020-03-06,Qatar,8.0,0.0,0.0,Qatar,2881.053,2.7767625239799476e-06,0.0002776762523979948,0.0,0.0,8.0,2.7767625239799476e-06,0.0002776762523979948,0.0,0.0
1625,2020-03-06,Romania,9.0,0.0,1.0,Romania,19237.691,4.678316124320741e-07,4.678316124320741e-05,0.0,0.0,8.0,4.1585032216184366e-07,4.678316124320741e-05,5.198129027023046e-08,5.198129027023046e-06
1626,2020-03-06,Russia,13.0,0.0,2.0,Russia,145934.462,8.908108353460748e-08,8.908108353460747e-06,0.0,0.0,11.0,7.537630145236018e-08,8.908108353460747e-06,1.3704782082247304e-08,1.3704782082247303e-06
1627,2020-03-06,Saint Barthelemy,3.0,0.0,0.0,,,,,0.0,0.0,3.0,,,,
1628,2020-03-06,San Marino,21.0,1.0,0.0,San Marino,33.931,0.0006189030679909228,0.06189030679909228,0.047619047619047616,4.761904761904762,21.0,0.0006189030679909228,0.06189030679909228,0.0,0.0
1629,2020-03-06,Saudi Arabia,5.0,0.0,0.0,Saudi Arabia,34813.871,1.436209147784801e-07,1.436209147784801e-05,0.0,0.0,5.0,1.436209147784801e-07,1.436209147784801e-05,0.0,0.0
1630,2020-03-06,Senegal,4.0,0.0,0.0,Senegal,16743.927,2.3889258475625224e-07,2.3889258475625222e-05,0.0,0.0,4.0,2.3889258475625224e-07,2.3889258475625222e-05,0.0,0.0
1631,2020-03-06,Serbia,1.0,0.0,0.0,Serbia,8737.371,1.1445090290889559e-07,1.1445090290889558e-05,0.0,0.0,1.0,1.1445090290889559e-07,1.1445090290889558e-05,0.0,0.0
1632,2020-03-06,Singapore,130.0,0.0,78.0,Singapore,5850.342,2.222092315286867e-05,0.002222092315286867,0.0,0.0,52.0,8.888369261147467e-06,0.002222092315286867,1.3332553891721203e-05,0.0013332553891721203
1633,2020-03-06,Slovakia,1.0,0.0,0.0,Slovakia,5459.642,1.8316219268589405e-07,1.8316219268589405e-05,0.0,0.0,1.0,1.8316219268589405e-07,1.8316219268589405e-05,0.0,0.0
1634,2020-03-06,Slovenia,7.0,0.0,0.0,Slovenia,2078.938,3.367103780872734e-06,0.0003367103780872734,0.0,0.0,7.0,3.367103780872734e-06,0.0003367103780872734,0.0,0.0
1635,2020-03-06,South Africa,1.0,0.0,0.0,South Africa,59308.69,1.6860935555986822e-08,1.686093555598682e-06,0.0,0.0,1.0,1.6860935555986822e-08,1.686093555598682e-06,0.0,0.0
1636,2020-03-06,South Korea,6593.0,42.0,135.0,South Korea,51269.185,0.00012859576371264728,0.012859576371264728,0.006370392840891855,0.6370392840891855,6458.0,0.00012596260307239134,0.012859576371264728,2.6331606402559352e-06,0.0002633160640255935
1637,2020-03-06,Spain,400.0,5.0,2.0,Spain,46754.778,8.555275356028853e-06,0.0008555275356028853,0.0125,1.25,398.0,8.512498979248708e-06,0.0008555275356028853,4.2776376780144264e-08,4.277637678014427e-06
1638,2020-03-06,Sri Lanka,1.0,0.0,1.0,Sri Lanka,21413.249,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0,0.0,0.0,4.670005938846553e-06,4.6700059388465526e-08,4.670005938846553e-06
1639,2020-03-06,Sweden,101.0,0.0,0.0,Sweden,10099.265,1.0000727775734175e-05,0.0010000727775734176,0.0,0.0,101.0,1.0000727775734175e-05,0.0010000727775734176,0.0,0.0
1640,2020-03-06,Switzerland,214.0,1.0,3.0,Switzerland,8654.622,2.4726672060316442e-05,0.002472667206031644,0.004672897196261682,0.46728971962616817,211.0,2.4380036470685837e-05,0.002472667206031644,3.466355896306043e-07,3.466355896306043e-05
1641,2020-03-06,Taiwan,45.0,1.0,12.0,Taiwan,23816.775,1.8894245757454567e-06,0.00018894245757454569,0.022222222222222223,2.2222222222222223,33.0,1.385578022213335e-06,0.00018894245757454569,5.038465535321218e-07,5.038465535321218e-05
1642,2020-03-06,Thailand,48.0,1.0,31.0,Thailand,69799.978,6.876792998416132e-07,6.876792998416132e-05,0.020833333333333332,2.083333333333333,17.0,2.4355308536057134e-07,6.876792998416132e-05,4.441262144810418e-07,4.441262144810418e-05
1643,2020-03-06,Togo,1.0,0.0,0.0,Togo,8278.724,1.2079156159814e-07,1.2079156159814e-05,0.0,0.0,1.0,1.2079156159814e-07,1.2079156159814e-05,0.0,0.0
1644,2020-03-06,Tunisia,1.0,0.0,0.0,Tunisia,11818.619,8.461225461282744e-08,8.461225461282743e-06,0.0,0.0,1.0,8.461225461282744e-08,8.461225461282743e-06,0.0,0.0
1645,2020-03-06,UK,163.0,2.0,8.0,,,,,0.012269938650306749,1.2269938650306749,155.0,,,,
1646,2020-03-06,US,278.0,14.0,8.0,US,331002.651,8.398724274869932e-07,8.398724274869931e-05,0.050359712230215826,5.0359712230215825,270.0,8.15703436767943e-07,8.398724274869931e-05,2.4168990719050163e-08,2.4168990719050164e-06
1647,2020-03-06,Ukraine,1.0,0.0,0.0,Ukraine,43733.762,2.2865629533539785e-08,2.2865629533539785e-06,0.0,0.0,1.0,2.2865629533539785e-08,2.2865629533539785e-06,0.0,0.0
1648,2020-03-06,United Arab Emirates,29.0,0.0,5.0,United Arab Emirates,9890.402,2.9321356199677224e-06,0.00029321356199677227,0.0,0.0,24.0,2.4265949958353565e-06,0.00029321356199677227,5.055406241323659e-07,5.055406241323659e-05
1649,2020-03-06,Vatican City,1.0,0.0,0.0,Vatican City,0.801,0.0012484394506866417,0.12484394506866417,0.0,0.0,1.0,0.0012484394506866417,0.12484394506866417,0.0,0.0
1650,2020-03-06,Vietnam,16.0,0.0,16.0,Vietnam,97338.579,1.6437470286062014e-07,1.6437470286062014e-05,0.0,0.0,0.0,0.0,1.6437470286062014e-05,1.6437470286062014e-07,1.6437470286062014e-05
1651,2020-03-07,Afghanistan,1.0,0.0,0.0,Afghanistan,38928.346,2.5688222150512123e-08,2.568822215051212e-06,0.0,0.0,1.0,2.5688222150512123e-08,2.568822215051212e-06,0.0,0.0
1652,2020-03-07,Algeria,17.0,0.0,0.0,Algeria,43851.044,3.876760608025661e-07,3.876760608025661e-05,0.0,0.0,17.0,3.876760608025661e-07,3.876760608025661e-05,0.0,0.0
1653,2020-03-07,Andorra,1.0,0.0,0.0,Andorra,77.265,1.2942470717660001e-05,0.0012942470717660001,0.0,0.0,1.0,1.2942470717660001e-05,0.0012942470717660001,0.0,0.0
1654,2020-03-07,Argentina,8.0,0.0,0.0,Argentina,45195.774,1.7700769987919668e-07,1.7700769987919667e-05,0.0,0.0,8.0,1.7700769987919668e-07,1.7700769987919667e-05,0.0,0.0
1655,2020-03-07,Armenia,1.0,0.0,0.0,Armenia,2963.243,3.3746810504572186e-07,3.374681050457219e-05,0.0,0.0,1.0,3.3746810504572186e-07,3.374681050457219e-05,0.0,0.0
1656,2020-03-07,Australia,63.0,2.0,21.0,Australia,25499.884,2.4705994740995684e-06,0.00024705994740995685,0.031746031746031744,3.1746031746031744,42.0,1.6470663160663789e-06,0.00024705994740995685,8.235331580331894e-07,8.235331580331895e-05
1657,2020-03-07,Austria,79.0,0.0,0.0,Austria,9006.398,8.771542185899402e-06,0.0008771542185899402,0.0,0.0,79.0,8.771542185899402e-06,0.0008771542185899402,0.0,0.0
1658,2020-03-07,Azerbaijan,9.0,0.0,0.0,Azerbaijan,10139.177,8.876460091386116e-07,8.876460091386116e-05,0.0,0.0,9.0,8.876460091386116e-07,8.876460091386116e-05,0.0,0.0
1659,2020-03-07,Bahrain,85.0,0.0,4.0,Bahrain,1701.575,4.995371934825088e-05,0.004995371934825088,0.0,0.0,81.0,4.7602956084803784e-05,0.004995371934825088,2.3507632634471007e-06,0.00023507632634471007
1660,2020-03-07,Belarus,6.0,0.0,0.0,Belarus,9449.323,6.349661240281447e-07,6.349661240281447e-05,0.0,0.0,6.0,6.349661240281447e-07,6.349661240281447e-05,0.0,0.0
1661,2020-03-07,Belgium,169.0,0.0,1.0,Belgium,11589.623,1.4582010130959394e-05,0.0014582010130959394,0.0,0.0,168.0,1.449572604734425e-05,0.0014582010130959394,8.628408361514434e-08,8.628408361514435e-06
1662,2020-03-07,Bhutan,1.0,0.0,0.0,Bhutan,771.608,1.2959948574924055e-06,0.00012959948574924054,0.0,0.0,1.0,1.2959948574924055e-06,0.00012959948574924054,0.0,0.0
1663,2020-03-07,Bosnia and Herzegovina,3.0,0.0,0.0,Bosnia and Herzegovina,3280.819,9.144058236678098e-07,9.144058236678098e-05,0.0,0.0,3.0,9.144058236678098e-07,9.144058236678098e-05,0.0,0.0
1664,2020-03-07,Brazil,13.0,0.0,0.0,Brazil,212559.417,6.115936985280685e-08,6.1159369852806855e-06,0.0,0.0,13.0,6.115936985280685e-08,6.1159369852806855e-06,0.0,0.0
1665,2020-03-07,Cambodia,1.0,0.0,1.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0,0.0,0.0,5.981231493695932e-06,5.981231493695932e-08,5.981231493695932e-06
1666,2020-03-07,Cameroon,1.0,0.0,0.0,Cameroon,26545.863,3.767065323888698e-08,3.767065323888698e-06,0.0,0.0,1.0,3.767065323888698e-08,3.767065323888698e-06,0.0,0.0
1667,2020-03-07,Canada,54.0,0.0,8.0,Canada,37742.154,1.4307609470302092e-06,0.00014307609470302093,0.0,0.0,46.0,1.2187963622849931e-06,0.00014307609470302093,2.1196458474521618e-07,2.1196458474521617e-05
1668,2020-03-07,Chile,4.0,0.0,0.0,Chile,19116.201,2.0924659664333932e-07,2.092465966433393e-05,0.0,0.0,4.0,2.0924659664333932e-07,2.092465966433393e-05,0.0,0.0
1669,2020-03-07,Colombia,1.0,0.0,0.0,Colombia,50882.891,1.965297136909929e-08,1.9652971369099288e-06,0.0,0.0,1.0,1.965297136909929e-08,1.9652971369099288e-06,0.0,0.0
1670,2020-03-07,Costa Rica,1.0,0.0,0.0,Costa Rica,5094.118,1.963048362837296e-07,1.963048362837296e-05,0.0,0.0,1.0,1.963048362837296e-07,1.963048362837296e-05,0.0,0.0
1671,2020-03-07,Croatia,12.0,0.0,0.0,Croatia,4105.267,2.923074187379286e-06,0.0002923074187379286,0.0,0.0,12.0,2.923074187379286e-06,0.0002923074187379286,0.0,0.0
1672,2020-03-07,Czech Republic,19.0,0.0,0.0,Czech Republic,10708.981,1.7742117574025017e-06,0.00017742117574025016,0.0,0.0,19.0,1.7742117574025017e-06,0.00017742117574025016,0.0,0.0
1673,2020-03-07,Denmark,23.0,0.0,1.0,Denmark,5792.202,3.970855988793209e-06,0.00039708559887932085,0.0,0.0,22.0,3.798210076236982e-06,0.00039708559887932085,1.7264591255622647e-07,1.7264591255622647e-05
1674,2020-03-07,Dominican Republic,2.0,0.0,0.0,Dominican Republic,10847.91,1.8436731130697066e-07,1.8436731130697066e-05,0.0,0.0,2.0,1.8436731130697066e-07,1.8436731130697066e-05,0.0,0.0
1675,2020-03-07,Ecuador,13.0,0.0,0.0,Ecuador,17643.054,7.368338837482445e-07,7.368338837482445e-05,0.0,0.0,13.0,7.368338837482445e-07,7.368338837482445e-05,0.0,0.0
1676,2020-03-07,Egypt,15.0,0.0,1.0,Egypt,102334.404,1.465782709791323e-07,1.4657827097913229e-05,0.0,0.0,14.0,1.3680638624719014e-07,1.4657827097913229e-05,9.771884731942153e-09,9.771884731942153e-07
1677,2020-03-07,Estonia,10.0,0.0,0.0,Estonia,1326.535,7.538436603632773e-06,0.0007538436603632773,0.0,0.0,10.0,7.538436603632773e-06,0.0007538436603632773,0.0,0.0
1678,2020-03-07,Faroe Islands,1.0,0.0,0.0,Faroe Islands,48.863,2.0465382804985367e-05,0.002046538280498537,0.0,0.0,1.0,2.0465382804985367e-05,0.002046538280498537,0.0,0.0
1679,2020-03-07,Finland,15.0,0.0,1.0,Finland,5540.72,2.70722938535064e-06,0.000270722938535064,0.0,0.0,14.0,2.5267474263272645e-06,0.000270722938535064,1.8048195902337602e-07,1.8048195902337603e-05
1680,2020-03-07,France,949.0,11.0,12.0,France,65273.511,1.4538822647367628e-05,0.0014538822647367628,0.011591148577449948,1.1591148577449948,937.0,1.4354980843607447e-05,0.0014538822647367628,1.8384180376018077e-07,1.8384180376018076e-05
1681,2020-03-07,French Guiana,5.0,0.0,0.0,French Guiana,298.682,1.6740211998044742e-05,0.0016740211998044741,0.0,0.0,5.0,1.6740211998044742e-05,0.0016740211998044741,0.0,0.0
1682,2020-03-07,Georgia,4.0,0.0,0.0,Georgia,3989.167,1.0027156045359847e-06,0.00010027156045359846,0.0,0.0,4.0,1.0027156045359847e-06,0.00010027156045359846,0.0,0.0
1683,2020-03-07,Germany,799.0,0.0,18.0,Germany,83783.942,9.536433604425058e-06,0.0009536433604425058,0.0,0.0,781.0,9.321595300445519e-06,0.0009536433604425058,2.1483830397953822e-07,2.1483830397953824e-05
1684,2020-03-07,Gibraltar,1.0,0.0,0.0,Gibraltar,33.691,2.9681517319165355e-05,0.0029681517319165357,0.0,0.0,1.0,2.9681517319165355e-05,0.0029681517319165357,0.0,0.0
1685,2020-03-07,Greece,46.0,0.0,0.0,Greece,10423.054,4.4132938388307306e-06,0.0004413293838830731,0.0,0.0,46.0,4.4132938388307306e-06,0.0004413293838830731,0.0,0.0
1686,2020-03-07,Hong Kong,108.0,2.0,51.0,Hong Kong,7496.981,1.4405798814216016e-05,0.0014405798814216015,0.018518518518518517,1.8518518518518516,57.0,7.603060485280675e-06,0.0014405798814216015,6.802738328935341e-06,0.0006802738328935341
1687,2020-03-07,Hungary,4.0,0.0,0.0,Hungary,9660.351,4.140636297790836e-07,4.140636297790836e-05,0.0,0.0,4.0,4.140636297790836e-07,4.140636297790836e-05,0.0,0.0
1688,2020-03-07,Iceland,50.0,0.0,0.0,Iceland,341.243,0.000146523152123267,0.014652315212326699,0.0,0.0,50.0,0.000146523152123267,0.014652315212326699,0.0,0.0
1689,2020-03-07,India,34.0,0.0,3.0,India,1380004.385,2.4637602872544495e-08,2.4637602872544496e-06,0.0,0.0,31.0,2.2463696736731745e-08,2.4637602872544496e-06,2.1739061358127495e-09,2.1739061358127495e-07
1690,2020-03-07,Indonesia,4.0,0.0,0.0,Indonesia,273523.615,1.4623965831981272e-08,1.4623965831981273e-06,0.0,0.0,4.0,1.4623965831981272e-08,1.4623965831981273e-06,0.0,0.0
1691,2020-03-07,Iran,5823.0,145.0,1669.0,Iran,83992.949,6.932724793363309e-05,0.006932724793363309,0.024901253649321657,2.4901253649321657,4154.0,4.945653235725775e-05,0.006932724793363309,1.9870715576375346e-05,0.0019870715576375346
1692,2020-03-07,Iraq,54.0,4.0,0.0,Iraq,40222.493,1.3425323984766435e-06,0.00013425323984766436,0.07407407407407407,7.4074074074074066,54.0,1.3425323984766435e-06,0.00013425323984766436,0.0,0.0
1693,2020-03-07,Ireland,18.0,0.0,0.0,Ireland,4937.786,3.645358466324786e-06,0.0003645358466324786,0.0,0.0,18.0,3.645358466324786e-06,0.0003645358466324786,0.0,0.0
1694,2020-03-07,Israel,21.0,0.0,2.0,Israel,8655.535,2.4261931815884286e-06,0.00024261931815884285,0.0,0.0,19.0,2.1951271642942925e-06,0.00024261931815884285,2.3106601729413608e-07,2.310660172941361e-05
1695,2020-03-07,Italy,5883.0,233.0,589.0,Italy,60461.826,9.730106398043618e-05,0.009730106398043618,0.039605643379228284,3.960564337922828,5294.0,8.755938002930973e-05,0.009730106398043618,9.741683951126451e-06,0.0009741683951126452
1696,2020-03-07,Japan,461.0,6.0,76.0,Japan,126476.461,3.6449470229879374e-06,0.00036449470229879376,0.013015184381778741,1.3015184381778742,385.0,3.0440446938185597e-06,0.00036449470229879376,6.00902329169378e-07,6.00902329169378e-05
1697,2020-03-07,Jordan,1.0,0.0,0.0,Jordan,10203.134,9.800910190927611e-08,9.800910190927612e-06,0.0,0.0,1.0,9.800910190927611e-08,9.800910190927612e-06,0.0,0.0
1698,2020-03-07,Kuwait,61.0,0.0,0.0,Kuwait,4270.571,1.428380420323184e-05,0.001428380420323184,0.0,0.0,61.0,1.428380420323184e-05,0.001428380420323184,0.0,0.0
1699,2020-03-07,Latvia,1.0,0.0,0.0,Latvia,1886.198,5.301670344258662e-07,5.301670344258662e-05,0.0,0.0,1.0,5.301670344258662e-07,5.301670344258662e-05,0.0,0.0
1700,2020-03-07,Lebanon,22.0,0.0,1.0,Lebanon,6825.445,3.22323306392477e-06,0.000322323306392477,0.0,0.0,21.0,3.0767224701100077e-06,0.000322323306392477,1.4651059381476225e-07,1.4651059381476225e-05
1701,2020-03-07,Liechtenstein,1.0,0.0,0.0,Liechtenstein,38.128,2.6227444397817876e-05,0.0026227444397817876,0.0,0.0,1.0,2.6227444397817876e-05,0.0026227444397817876,0.0,0.0
1702,2020-03-07,Lithuania,1.0,0.0,0.0,Lithuania,2722.289,3.673379277512417e-07,3.673379277512417e-05,0.0,0.0,1.0,3.673379277512417e-07,3.673379277512417e-05,0.0,0.0
1703,2020-03-07,Luxembourg,2.0,0.0,0.0,Luxembourg,625.978,3.195000463275067e-06,0.00031950004632750673,0.0,0.0,2.0,3.195000463275067e-06,0.00031950004632750673,0.0,0.0
1704,2020-03-07,Macau,10.0,0.0,10.0,Macau,649.335,1.540037114894469e-05,0.001540037114894469,0.0,0.0,0.0,0.0,0.001540037114894469,1.540037114894469e-05,0.001540037114894469
1705,2020-03-07,Mainland China,80652.0,3070.0,55478.0,Mainland China,1439323.776,5.603464720366017e-05,0.005603464720366017,0.0380647721073253,3.8064772107325298,25174.0,1.7490157822557916e-05,0.005603464720366017,3.8544489381102254e-05,0.0038544489381102253
1706,2020-03-07,Malaysia,93.0,0.0,23.0,Malaysia,32365.999,2.873385740387621e-06,0.0002873385740387621,0.0,0.0,70.0,2.1627634605068114e-06,0.0002873385740387621,7.106222798808095e-07,7.106222798808095e-05
1707,2020-03-07,Malta,3.0,0.0,0.0,Malta,441.543,6.794355249658584e-06,0.0006794355249658584,0.0,0.0,3.0,6.794355249658584e-06,0.0006794355249658584,0.0,0.0
1708,2020-03-07,Martinique,2.0,0.0,0.0,Martinique,375.265,5.329567105911823e-06,0.0005329567105911823,0.0,0.0,2.0,5.329567105911823e-06,0.0005329567105911823,0.0,0.0
1709,2020-03-07,Mexico,6.0,0.0,1.0,Mexico,128932.753,4.6535886812251654e-08,4.653588681225166e-06,0.0,0.0,5.0,3.8779905676876376e-08,4.653588681225166e-06,7.755981135375276e-09,7.755981135375276e-07
1710,2020-03-07,Monaco,1.0,0.0,0.0,Monaco,39.242,2.5482900973446817e-05,0.0025482900973446817,0.0,0.0,1.0,2.5482900973446817e-05,0.0025482900973446817,0.0,0.0
1711,2020-03-07,Morocco,2.0,0.0,0.0,Morocco,36910.56,5.418503539366512e-08,5.418503539366512e-06,0.0,0.0,2.0,5.418503539366512e-08,5.418503539366512e-06,0.0,0.0
1712,2020-03-07,Nepal,1.0,0.0,1.0,Nepal,29136.808,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0,0.0,0.0,3.4320849421803515e-06,3.4320849421803517e-08,3.4320849421803515e-06
1713,2020-03-07,Netherlands,188.0,1.0,0.0,Netherlands,17134.872,1.0971777320542576e-05,0.0010971777320542577,0.005319148936170213,0.5319148936170213,188.0,1.0971777320542576e-05,0.0010971777320542577,0.0,0.0
1714,2020-03-07,New Zealand,5.0,0.0,0.0,New Zealand,4822.233,1.0368640420319797e-06,0.00010368640420319797,0.0,0.0,5.0,1.0368640420319797e-06,0.00010368640420319797,0.0,0.0
1715,2020-03-07,Nigeria,1.0,0.0,0.0,Nigeria,206139.589,4.8510817589725575e-09,4.851081758972558e-07,0.0,0.0,1.0,4.8510817589725575e-09,4.851081758972558e-07,0.0,0.0
1716,2020-03-07,North Macedonia,3.0,0.0,0.0,,,,,0.0,0.0,3.0,,,,
1717,2020-03-07,Norway,147.0,0.0,0.0,Norway,5421.241,2.7115562654381166e-05,0.0027115562654381167,0.0,0.0,147.0,2.7115562654381166e-05,0.0027115562654381167,0.0,0.0
1718,2020-03-07,Oman,16.0,0.0,2.0,Oman,5106.626,3.1331842198743357e-06,0.0003133184219874336,0.0,0.0,14.0,2.7415361923900438e-06,0.0003133184219874336,3.9164802748429197e-07,3.91648027484292e-05
1719,2020-03-07,Others,696.0,6.0,40.0,,,,,0.008620689655172414,0.8620689655172413,656.0,,,,
1720,2020-03-07,Pakistan,6.0,0.0,0.0,Pakistan,220892.34,2.7162553486463134e-08,2.7162553486463136e-06,0.0,0.0,6.0,2.7162553486463134e-08,2.7162553486463136e-06,0.0,0.0
1721,2020-03-07,Palestine,22.0,0.0,0.0,Palestine,5101.414,4.312529820163586e-06,0.00043125298201635855,0.0,0.0,22.0,4.312529820163586e-06,0.00043125298201635855,0.0,0.0
1722,2020-03-07,Peru,1.0,0.0,0.0,Peru,32971.854,3.032889809593358e-08,3.0328898095933584e-06,0.0,0.0,1.0,3.032889809593358e-08,3.0328898095933584e-06,0.0,0.0
1723,2020-03-07,Philippines,6.0,1.0,1.0,Philippines,109581.078,5.4753978602035657e-08,5.475397860203565e-06,0.16666666666666666,16.666666666666664,5.0,4.562831550169638e-08,5.475397860203565e-06,9.125663100339275e-09,9.125663100339275e-07
1724,2020-03-07,Poland,5.0,0.0,0.0,Poland,37846.611,1.3211222531919702e-07,1.3211222531919701e-05,0.0,0.0,5.0,1.3211222531919702e-07,1.3211222531919701e-05,0.0,0.0
1725,2020-03-07,Portugal,20.0,0.0,0.0,Portugal,10196.709,1.961417159203033e-06,0.0001961417159203033,0.0,0.0,20.0,1.961417159203033e-06,0.0001961417159203033,0.0,0.0
1726,2020-03-07,Qatar,8.0,0.0,0.0,Qatar,2881.053,2.7767625239799476e-06,0.0002776762523979948,0.0,0.0,8.0,2.7767625239799476e-06,0.0002776762523979948,0.0,0.0
1727,2020-03-07,Romania,9.0,0.0,3.0,Romania,19237.691,4.678316124320741e-07,4.678316124320741e-05,0.0,0.0,6.0,3.118877416213827e-07,4.678316124320741e-05,1.5594387081069136e-07,1.5594387081069136e-05
1728,2020-03-07,Russia,13.0,0.0,2.0,Russia,145934.462,8.908108353460748e-08,8.908108353460747e-06,0.0,0.0,11.0,7.537630145236018e-08,8.908108353460747e-06,1.3704782082247304e-08,1.3704782082247303e-06
1729,2020-03-07,Saint Barthelemy,3.0,0.0,0.0,,,,,0.0,0.0,3.0,,,,
1730,2020-03-07,San Marino,23.0,1.0,0.0,San Marino,33.931,0.0006778462173233916,0.06778462173233915,0.043478260869565216,4.3478260869565215,23.0,0.0006778462173233916,0.06778462173233915,0.0,0.0
1731,2020-03-07,Saudi Arabia,5.0,0.0,0.0,Saudi Arabia,34813.871,1.436209147784801e-07,1.436209147784801e-05,0.0,0.0,5.0,1.436209147784801e-07,1.436209147784801e-05,0.0,0.0
1732,2020-03-07,Senegal,4.0,0.0,0.0,Senegal,16743.927,2.3889258475625224e-07,2.3889258475625222e-05,0.0,0.0,4.0,2.3889258475625224e-07,2.3889258475625222e-05,0.0,0.0
1733,2020-03-07,Serbia,1.0,0.0,0.0,Serbia,8737.371,1.1445090290889559e-07,1.1445090290889558e-05,0.0,0.0,1.0,1.1445090290889559e-07,1.1445090290889558e-05,0.0,0.0
1734,2020-03-07,Singapore,138.0,0.0,78.0,Singapore,5850.342,2.3588364577660587e-05,0.0023588364577660586,0.0,0.0,60.0,1.0255810685939386e-05,0.0023588364577660586,1.3332553891721203e-05,0.0013332553891721203
